iso639_3	rank	related_iso639_3	distance	basis
jdt	16	peo	4.0	genetic-glottolog
jdt	17	bhh	4.0	genetic-glottolog
jdt	18	tgk	4.0	genetic-glottolog
jdt	19	bqi	5.0	genetic-glottolog
jdt	20	luz	5.0	genetic-glottolog
jdt	21	ave	5.0	genetic-glottolog
jdt	22	prc	6.0	genetic-glottolog
jdt	23	sgy	6.0	genetic-glottolog
jdt	24	isk	6.0	genetic-glottolog
jdt	25	oru	6.0	genetic-glottolog
jeb	1	cbt	0.0	genetic-glottolog
jee	1	wme	0.0	genetic-glottolog
jee	2	vay	2.0	genetic-glottolog
jee	3	tij	2.0	genetic-glottolog
jee	4	dus	2.0	genetic-glottolog
jee	5	kkt	2.0	genetic-glottolog
jee	6	klr	2.0	genetic-glottolog
jee	7	tdh	2.0	genetic-glottolog
jee	8	bhj	3.0	genetic-glottolog
jee	9	suz	3.0	genetic-glottolog
jee	10	rab	3.0	genetic-glottolog
jee	11	pum	3.0	genetic-glottolog
jee	12	rav	3.0	genetic-glottolog
jee	13	ctn	3.0	genetic-glottolog
jee	14	cur	3.0	genetic-glottolog
jee	15	raa	3.0	genetic-glottolog
jee	16	lif	3.0	genetic-glottolog
jee	17	drq	3.0	genetic-glottolog
jee	18	lep	3.0	genetic-glottolog
jee	19	ncd	4.0	genetic-glottolog
jee	20	wly	4.0	genetic-glottolog
jee	21	bap	4.0	genetic-glottolog
jee	22	mgp	4.0	genetic-glottolog
jee	23	emg	4.0	genetic-glottolog
jee	24	lbr	4.0	genetic-glottolog
jee	25	phj	4.0	genetic-glottolog
jeh	1	hal	0.0	genetic-glottolog
jeh	2	kxy	1.0	genetic-glottolog
jeh	3	hld	2.0	genetic-glottolog
jeh	4	tkz	2.0	genetic-glottolog
jeh	5	kta	2.0	genetic-glottolog
jeh	6	cua	3.0	genetic-glottolog
jeh	7	tdr	3.0	genetic-glottolog
jeh	8	moo	3.0	genetic-glottolog
jeh	9	rmx	3.0	genetic-glottolog
jeh	10	xkk	3.0	genetic-glottolog
jeh	11	sed	4.0	genetic-glottolog
jeh	12	ren	4.0	genetic-glottolog
jeh	13	lvi	4.0	genetic-glottolog
jeh	14	hre	4.0	genetic-glottolog
jeh	15	alk	4.0	genetic-glottolog
jeh	16	stg	5.0	genetic-glottolog
jeh	17	spu	5.0	genetic-glottolog
jeh	18	brb	5.0	genetic-glottolog
jeh	19	oyb	5.0	genetic-glottolog
jeh	20	nev	5.0	genetic-glottolog
jeh	21	pac	5.0	genetic-glottolog
jeh	22	bdq	5.0	genetic-glottolog
jeh	23	tpu	5.0	genetic-glottolog
jeh	24	tdf	5.0	genetic-glottolog
jeh	25	pcb	5.0	genetic-glottolog
jei	1	bow	1.0	genetic-glottolog
jei	2	stk	1.0	genetic-glottolog
jei	3	bfh	1.0	genetic-glottolog
jei	4	gnt	1.0	genetic-glottolog
jei	5	nex	1.0	genetic-glottolog
jei	6	nkm	1.0	genetic-glottolog
jei	7	ncm	1.0	genetic-glottolog
jei	8	nqn	1.0	genetic-glottolog
jei	9	tci	2.0	genetic-glottolog
jei	10	kxq	2.0	genetic-glottolog
jei	11	nmx	2.0	genetic-glottolog
jei	12	pep	2.0	genetic-glottolog
jei	13	mxw	2.0	genetic-glottolog
jei	14	krz	3.0	genetic-glottolog
jei	15	khd	4.0	genetic-glottolog
jei	16	kcd	4.0	genetic-glottolog
jek	1	bxl	0.0	genetic-glottolog
jek	2	tjn	2.0	genetic-glottolog
jek	3	lig	2.0	genetic-glottolog
jek	4	kno	4.0	genetic-glottolog
jek	5	yal	4.0	genetic-glottolog
jek	6	vai	4.0	genetic-glottolog
jek	7	sus	4.0	genetic-glottolog
jek	8	llc	5.0	genetic-glottolog
jek	9	knk	5.0	genetic-glottolog
jek	10	dyu	6.0	genetic-glottolog
jek	11	bof	6.0	genetic-glottolog
jek	12	knu	6.0	genetic-glottolog
jek	13	gkp	6.0	genetic-glottolog
jek	14	rkm	6.0	genetic-glottolog
jek	15	bam	6.0	genetic-glottolog
jek	16	xpe	6.0	genetic-glottolog
jek	17	kke	6.0	genetic-glottolog
jek	18	mfg	6.0	genetic-glottolog
jek	19	mnk	6.0	genetic-glottolog
jek	20	jud	7.0	genetic-glottolog
jek	21	jod	7.0	genetic-glottolog
jek	22	mxx	7.0	genetic-glottolog
jek	23	emk	7.0	genetic-glottolog
jek	24	tod	7.0	genetic-glottolog
jek	25	lom	7.0	genetic-glottolog
jel	1	mgf	1.0	genetic-glottolog
jen	1	mko	0.0	genetic-glottolog
jen	2	thy	1.0	genetic-glottolog
jen	3	ldk	3.0	genetic-glottolog
jen	4	gwg	3.0	genetic-glottolog
jen	5	bka	3.0	genetic-glottolog
jen	6	kwb	4.0	genetic-glottolog
jen	7	pbl	5.0	genetic-glottolog
jen	8	ldo	5.0	genetic-glottolog
jen	9	gmd	5.0	genetic-glottolog
jen	10	bys	5.0	genetic-glottolog
jen	11	ldl	5.0	genetic-glottolog
jen	12	kdx	5.0	genetic-glottolog
jen	13	moi	5.0	genetic-glottolog
jen	14	obl	5.0	genetic-glottolog
jen	15	mdd	5.0	genetic-glottolog
jen	16	ksm	6.0	genetic-glottolog
jen	17	kow	6.0	genetic-glottolog
jen	18	lla	6.0	genetic-glottolog
jen	19	duz	6.0	genetic-glottolog
jen	20	xuo	6.0	genetic-glottolog
jen	21	toz	6.0	genetic-glottolog
jen	22	dai	6.0	genetic-glottolog
jen	23	soy	6.0	genetic-glottolog
jen	24	vig	6.0	genetic-glottolog
jen	25	ega	6.0	genetic-glottolog
jer	1	pwb	0.0	genetic-glottolog
jer	2	nar	1.0	genetic-glottolog
jer	3	jni	1.0	genetic-glottolog
jer	4	dza	1.0	genetic-glottolog
jer	5	gnh	2.0	genetic-glottolog
jer	6	cbo	2.0	genetic-glottolog
jer	7	scv	2.0	genetic-glottolog
jer	8	sqh	3.0	genetic-glottolog
jer	9	xsn	3.0	genetic-glottolog
jer	10	amo	3.0	genetic-glottolog
jer	11	ldj	3.0	genetic-glottolog
jer	12	gye	3.0	genetic-glottolog
jer	13	bte	3.0	genetic-glottolog
jer	14	kov	3.0	genetic-glottolog
jer	15	gwb	4.0	genetic-glottolog
jer	16	grh	4.0	genetic-glottolog
jer	17	klk	4.0	genetic-glottolog
jer	18	izm	4.0	genetic-glottolog
jer	19	byj	4.0	genetic-glottolog
jer	20	kkd	4.0	genetic-glottolog
jer	21	krh	4.0	genetic-glottolog
jer	22	pcn	5.0	genetic-glottolog
jer	23	cch	5.0	genetic-glottolog
jer	24	rsw	5.0	genetic-glottolog
jer	25	sde	5.0	genetic-glottolog
jet	1	wrs	0.0	genetic-glottolog
jet	2	imn	0.0	genetic-glottolog
jet	3	snu	0.0	genetic-glottolog
jet	4	sow	1.0	genetic-glottolog
jet	5	upi	1.0	genetic-glottolog
jet	6	dnd	1.0	genetic-glottolog
jet	7	smf	1.0	genetic-glottolog
jet	8	amn	1.0	genetic-glottolog
jet	9	aos	3.0	genetic-glottolog
jet	10	auw	3.0	genetic-glottolog
jet	11	nby	3.0	genetic-glottolog
jet	12	aic	4.0	genetic-glottolog
jet	13	kih	4.0	genetic-glottolog
jet	14	pgi	4.0	genetic-glottolog
jeu	1	bid	1.0	genetic-glottolog
jeu	2	mmy	1.0	genetic-glottolog
jeu	3	daa	1.0	genetic-glottolog
jeu	4	muj	2.0	genetic-glottolog
jeu	5	mou	3.0	genetic-glottolog
jeu	6	trj	3.0	genetic-glottolog
jeu	7	btf	3.0	genetic-glottolog
jeu	8	zrn	4.0	genetic-glottolog
jeu	9	moz	4.0	genetic-glottolog
jeu	10	mub	4.0	genetic-glottolog
jeu	11	mes	4.0	genetic-glottolog
jeu	12	ckq	4.0	genetic-glottolog
jeu	13	ubi	5.0	genetic-glottolog
jeu	14	mcw	5.0	genetic-glottolog
jeu	15	bva	5.0	genetic-glottolog
jeu	16	saa	7.0	genetic-glottolog
jeu	17	tax	7.0	genetic-glottolog
jeu	18	sok	7.0	genetic-glottolog
jeu	19	bvf	7.0	genetic-glottolog
jeu	20	mlj	7.0	genetic-glottolog
jeu	21	gdk	7.0	genetic-glottolog
jeu	22	kvi	7.0	genetic-glottolog
jeu	23	ker	7.0	genetic-glottolog
jeu	24	tng	8.0	genetic-glottolog
jeu	25	kvf	8.0	genetic-glottolog
jgb	1	nyc	0.0	genetic-glottolog
jgb	2	kbj	0.0	genetic-glottolog
jgb	3	hom	2.0	genetic-glottolog
jgb	4	nbd	2.0	genetic-glottolog
jgb	5	lik	3.0	genetic-glottolog
jgb	6	bqu	3.0	genetic-glottolog
jgb	7	boy	3.0	genetic-glottolog
jgb	8	brf	3.0	genetic-glottolog
jgb	9	rwm	3.0	genetic-glottolog
jgb	10	myc	3.0	genetic-glottolog
jgb	11	kzy	4.0	genetic-glottolog
jgb	12	bkf	4.0	genetic-glottolog
jgb	13	bcp	4.0	genetic-glottolog
jgb	14	kty	4.0	genetic-glottolog
jgb	15	agh	4.0	genetic-glottolog
jgb	16	bhy	4.0	genetic-glottolog
jgb	17	kmw	4.0	genetic-glottolog
jgb	18	bww	5.0	genetic-glottolog
jgb	19	bip	5.0	genetic-glottolog
jgb	20	kkq	5.0	genetic-glottolog
jgb	21	lgz	5.0	genetic-glottolog
jgb	22	pae	5.0	genetic-glottolog
jgb	23	ngc	5.0	genetic-glottolog
jgb	24	ndl	6.0	genetic-glottolog
jgb	25	bmg	6.0	genetic-glottolog
jge	1	oge	3.0	genetic-glottolog
jge	2	kat	3.0	genetic-glottolog
jge	3	lzz	5.0	genetic-glottolog
jge	4	xmf	5.0	genetic-glottolog
jge	5	sva	5.0	genetic-glottolog
jgk	1	jjr	0.0	genetic-glottolog
jgk	2	bau	1.0	genetic-glottolog
jgk	3	dbm	1.0	genetic-glottolog
jgk	4	mma	2.0	genetic-glottolog
jgk	5	bma	3.0	genetic-glottolog
jgk	6	bbu	3.0	genetic-glottolog
jgk	7	dbo	4.0	genetic-glottolog
jgk	8	jku	4.0	genetic-glottolog
jgk	9	gua	4.0	genetic-glottolog
jgk	10	bil	4.0	genetic-glottolog
jgk	11	mbu	4.0	genetic-glottolog
jgk	12	ngv	4.0	genetic-glottolog
jgk	13	xmb	4.0	genetic-glottolog
jgk	14	bqw	5.0	genetic-glottolog
jgk	15	bju	5.0	genetic-glottolog
jgk	16	bwh	5.0	genetic-glottolog
jgk	17	bkv	6.0	genetic-glottolog
jgk	18	byb	6.0	genetic-glottolog
jgk	19	mij	6.0	genetic-glottolog
jgk	20	ags	6.0	genetic-glottolog
jgk	21	mfo	6.0	genetic-glottolog
jgk	22	muc	6.0	genetic-glottolog
jgk	23	fak	6.0	genetic-glottolog
jgk	24	iyo	6.0	genetic-glottolog
jgk	25	bby	6.0	genetic-glottolog
jgo	1	nla	0.0	genetic-glottolog
jgo	2	xmg	0.0	genetic-glottolog
jgo	3	nnh	1.0	genetic-glottolog
jgo	4	ybb	1.0	genetic-glottolog
jgo	5	nwe	1.0	genetic-glottolog
jgo	6	bbj	2.0	genetic-glottolog
jgo	7	fmp	2.0	genetic-glottolog
jgo	8	nnz	2.0	genetic-glottolog
jgo	9	byv	2.0	genetic-glottolog
jgo	10	bko	2.0	genetic-glottolog
jgo	11	pny	3.0	genetic-glottolog
jgo	12	azo	3.0	genetic-glottolog
jgo	13	bfj	3.0	genetic-glottolog
jgo	14	mhk	3.0	genetic-glottolog
jgo	15	bmo	3.0	genetic-glottolog
jgo	16	bbw	3.0	genetic-glottolog
jgo	17	bgj	3.0	genetic-glottolog
jgo	18	bax	3.0	genetic-glottolog
jgo	19	bfp	3.0	genetic-glottolog
jgo	20	bce	4.0	genetic-glottolog
jgo	21	bqt	4.0	genetic-glottolog
jgo	22	bbq	4.0	genetic-glottolog
jgo	23	nge	4.0	genetic-glottolog
jgo	24	mfd	4.0	genetic-glottolog
jgo	25	baw	4.0	genetic-glottolog
jhi	1	mnq	0.0	genetic-glottolog
jhi	2	mzt	1.0	genetic-glottolog
jhi	3	btq	1.0	genetic-glottolog
jhi	4	knq	2.0	genetic-glottolog
jhi	5	kns	2.0	genetic-glottolog
jhi	6	cwg	2.0	genetic-glottolog
jhi	7	tnz	2.0	genetic-glottolog
jhi	8	jah	3.0	genetic-glottolog
jhi	9	sea	4.0	genetic-glottolog
jhi	10	tea	5.0	genetic-glottolog
jhi	11	mhe	5.0	genetic-glottolog
jhi	12	ssm	6.0	genetic-glottolog
jhi	13	szc	6.0	genetic-glottolog
jhi	14	tmo	6.0	genetic-glottolog
jhi	15	sza	6.0	genetic-glottolog
jhi	16	khm	6.0	genetic-glottolog
jhi	17	pcb	6.0	genetic-glottolog
jhi	18	kxm	6.0	genetic-glottolog
jhi	19	omx	6.0	genetic-glottolog
jhi	20	caq	6.0	genetic-glottolog
jhi	21	cbn	6.0	genetic-glottolog
jhi	22	mnw	6.0	genetic-glottolog
jhi	23	cua	6.0	genetic-glottolog
jhi	24	pac	6.0	genetic-glottolog
jhi	25	zng	6.0	genetic-glottolog
jhs	1	jus	0.0	genetic-glottolog
jhs	2	gds	0.0	genetic-glottolog
jhs	3	lsn	0.0	genetic-glottolog
jhs	4	afg	0.0	genetic-glottolog
jhs	5	bfk	0.0	genetic-glottolog
jhs	6	csx	0.0	genetic-glottolog
jhs	7	psc	0.0	genetic-glottolog
jhs	8	psg	0.0	genetic-glottolog
jhs	9	dsz	0.0	genetic-glottolog
jhs	10	jks	0.0	genetic-glottolog
jhs	11	sqx	0.0	genetic-glottolog
jhs	12	syy	0.0	genetic-glottolog
jhs	13	ehs	0.0	genetic-glottolog
jhs	14	lsw	0.0	genetic-glottolog
jhs	15	tsm	0.0	genetic-glottolog
jhs	16	bqy	0.0	genetic-glottolog
jhs	17	lsl	0.0	genetic-glottolog
jhs	18	sqk	0.0	genetic-glottolog
jhs	19	xki	0.0	genetic-glottolog
jhs	20	lsy	0.0	genetic-glottolog
jhs	21	tza	0.0	genetic-glottolog
jhs	22	mdl	0.0	genetic-glottolog
jhs	23	rsm	0.0	genetic-glottolog
jhs	24	ygs	0.0	genetic-glottolog
jhs	25	ajs	0.0	genetic-glottolog
jia	1	xmj	0.0	genetic-glottolog
jia	2	bdm	1.0	genetic-glottolog
jia	3	kot	2.0	genetic-glottolog
jia	4	kqx	2.0	genetic-glottolog
jia	5	gid	2.0	genetic-glottolog
jia	6	mje	3.0	genetic-glottolog
jia	7	bdn	3.0	genetic-glottolog
jia	8	aal	3.0	genetic-glottolog
jia	9	msv	3.0	genetic-glottolog
jia	10	mxf	3.0	genetic-glottolog
jia	11	hia	3.0	genetic-glottolog
jia	12	mpi	3.0	genetic-glottolog
jia	13	xed	3.0	genetic-glottolog
jia	14	vem	3.0	genetic-glottolog
jia	15	kvj	3.0	genetic-glottolog
jia	16	hya	3.0	genetic-glottolog
jia	17	mug	4.0	genetic-glottolog
jia	18	jie	4.0	genetic-glottolog
jia	19	mpk	4.0	genetic-glottolog
jia	20	mlr	4.0	genetic-glottolog
jia	21	mqb	4.0	genetic-glottolog
jia	22	gis	4.0	genetic-glottolog
jia	23	giz	4.0	genetic-glottolog
jia	24	syk	4.0	genetic-glottolog
jia	25	bcw	4.0	genetic-glottolog
jib	1	jbu	0.0	genetic-glottolog
jib	2	juw	1.0	genetic-glottolog
jib	3	nza	3.0	genetic-glottolog
jib	4	juk	3.0	genetic-glottolog
jib	5	juo	4.0	genetic-glottolog
jib	6	juh	4.0	genetic-glottolog
jib	7	jub	4.0	genetic-glottolog
jib	8	ich	5.0	genetic-glottolog
jib	9	kpk	5.0	genetic-glottolog
jib	10	kub	5.0	genetic-glottolog
jib	11	jrr	5.0	genetic-glottolog
jib	12	cfg	5.0	genetic-glottolog
jib	13	bcv	5.0	genetic-glottolog
jib	14	ged	6.0	genetic-glottolog
jib	15	oks	6.0	genetic-glottolog
jib	16	kcf	6.0	genetic-glottolog
jib	17	fah	7.0	genetic-glottolog
jib	18	tdq	7.0	genetic-glottolog
jib	19	nfd	7.0	genetic-glottolog
jib	20	afo	7.0	genetic-glottolog
jib	21	igb	7.0	genetic-glottolog
jib	22	ibe	7.0	genetic-glottolog
jib	23	ekp	7.0	genetic-glottolog
jib	24	aqg	7.0	genetic-glottolog
jib	25	ega	7.0	genetic-glottolog
jid	1	rin	0.0	genetic-glottolog
jid	2	aqk	0.0	genetic-glottolog
jid	3	ayu	0.0	genetic-glottolog
jid	4	nbr	0.0	genetic-glottolog
jid	5	nfd	1.0	genetic-glottolog
jid	6	kni	1.0	genetic-glottolog
jid	7	kdp	1.0	genetic-glottolog
jid	8	ruk	1.0	genetic-glottolog
jid	9	afo	1.0	genetic-glottolog
jid	10	tdv	2.0	genetic-glottolog
jid	11	nin	2.0	genetic-glottolog
jid	12	mae	2.0	genetic-glottolog
jid	13	mda	2.0	genetic-glottolog
jid	14	ged	2.0	genetic-glottolog
jid	15	sha	2.0	genetic-glottolog
jid	16	ikv	2.0	genetic-glottolog
jid	17	klo	2.0	genetic-glottolog
jid	18	ybl	2.0	genetic-glottolog
jid	19	oks	2.0	genetic-glottolog
jid	20	kcf	2.0	genetic-glottolog
jid	21	ybj	3.0	genetic-glottolog
jid	22	aab	3.0	genetic-glottolog
jid	23	xab	3.0	genetic-glottolog
jid	24	hoe	3.0	genetic-glottolog
jid	25	ego	3.0	genetic-glottolog
jie	1	mlr	2.0	genetic-glottolog
jie	2	mqb	2.0	genetic-glottolog
jie	3	syk	2.0	genetic-glottolog
jie	4	gid	2.0	genetic-glottolog
jie	5	mje	3.0	genetic-glottolog
jie	6	bdn	3.0	genetic-glottolog
jie	7	hia	3.0	genetic-glottolog
jie	8	maf	3.0	genetic-glottolog
jie	9	xed	3.0	genetic-glottolog
jie	10	bdm	3.0	genetic-glottolog
jie	11	vem	3.0	genetic-glottolog
jie	12	xmd	3.0	genetic-glottolog
jie	13	kvj	3.0	genetic-glottolog
jie	14	hna	3.0	genetic-glottolog
jie	15	hya	3.0	genetic-glottolog
jie	16	ngw	3.0	genetic-glottolog
jie	17	gdu	3.0	genetic-glottolog
jie	18	kot	4.0	genetic-glottolog
jie	19	kqx	4.0	genetic-glottolog
jie	20	jia	4.0	genetic-glottolog
jie	21	xmj	4.0	genetic-glottolog
jie	22	mug	4.0	genetic-glottolog
jie	23	gis	4.0	genetic-glottolog
jie	24	cuv	4.0	genetic-glottolog
jie	25	mpk	4.0	genetic-glottolog
jig	1	nji	1.0	genetic-glottolog
jig	2	wmb	1.0	genetic-glottolog
jig	3	nug	1.0	genetic-glottolog
jig	4	djd	1.0	genetic-glottolog
jih	1	ero	0.0	genetic-glottolog
jih	2	jiq	1.0	genetic-glottolog
jih	3	txg	3.0	genetic-glottolog
jih	4	zhb	4.0	genetic-glottolog
jih	5	qvy	4.0	genetic-glottolog
jih	6	gqi	5.0	genetic-glottolog
jih	7	qxs	5.0	genetic-glottolog
jih	8	wmg	5.0	genetic-glottolog
jih	9	emq	5.0	genetic-glottolog
jih	10	pmi	5.0	genetic-glottolog
jih	11	pmj	5.0	genetic-glottolog
jih	12	cng	6.0	genetic-glottolog
jih	13	ers	6.0	genetic-glottolog
jih	14	nmy	6.0	genetic-glottolog
jih	15	sxg	6.0	genetic-glottolog
jih	16	nru	7.0	genetic-glottolog
jih	17	nxq	7.0	genetic-glottolog
jih	18	tji	7.0	genetic-glottolog
jih	19	tjs	7.0	genetic-glottolog
jih	20	goe	7.0	genetic-glottolog
jih	21	ole	7.0	genetic-glottolog
jih	22	ugo	7.0	genetic-glottolog
jih	23	mxj	8.0	genetic-glottolog
jih	24	mhu	8.0	genetic-glottolog
jih	25	zkr	8.0	genetic-glottolog
jii	1	bsw	0.0	genetic-glottolog
jii	2	ymm	1.0	genetic-glottolog
jii	3	som	1.0	genetic-glottolog
jii	4	gii	1.0	genetic-glottolog
jii	5	rel	1.0	genetic-glottolog
jii	6	gex	2.0	genetic-glottolog
jii	7	tqq	2.0	genetic-glottolog
jii	8	dbr	2.0	genetic-glottolog
jii	9	bob	2.0	genetic-glottolog
jii	10	elo	3.0	genetic-glottolog
jii	11	arv	3.0	genetic-glottolog
jii	12	dsh	3.0	genetic-glottolog
jii	13	muu	5.0	genetic-glottolog
jii	14	kxc	5.0	genetic-glottolog
jii	15	gaz	5.0	genetic-glottolog
jii	16	dal	6.0	genetic-glottolog
jii	17	hae	6.0	genetic-glottolog
jii	18	gdl	6.0	genetic-glottolog
jii	19	gwd	6.0	genetic-glottolog
jii	20	dox	6.0	genetic-glottolog
jii	21	tsb	6.0	genetic-glottolog
jii	22	aar	6.0	genetic-glottolog
jii	23	ssy	6.0	genetic-glottolog
jii	24	bnl	7.0	genetic-glottolog
jii	25	bji	7.0	genetic-glottolog
jil	1	rea	0.0	genetic-glottolog
jil	2	pup	3.0	genetic-glottolog
jil	3	kop	3.0	genetic-glottolog
jil	4	mdc	3.0	genetic-glottolog
jil	5	snx	3.0	genetic-glottolog
jil	6	boj	3.0	genetic-glottolog
jil	7	bpu	3.0	genetic-glottolog
jil	8	duk	3.0	genetic-glottolog
jil	9	lei	3.0	genetic-glottolog
jil	10	ynl	3.0	genetic-glottolog
jil	11	awm	3.0	genetic-glottolog
jil	12	six	3.0	genetic-glottolog
jil	13	wtf	3.0	genetic-glottolog
jil	14	ssd	3.0	genetic-glottolog
jil	15	urw	3.0	genetic-glottolog
jil	16	tya	3.0	genetic-glottolog
jil	17	bpm	3.0	genetic-glottolog
jil	18	klm	3.0	genetic-glottolog
jil	19	gsp	3.0	genetic-glottolog
jil	20	snz	4.0	genetic-glottolog
jil	21	eri	4.0	genetic-glottolog
jil	22	urg	4.0	genetic-glottolog
jil	23	dnr	4.0	genetic-glottolog
jil	24	usu	4.0	genetic-glottolog
jil	25	dui	4.0	genetic-glottolog
jim	1	ziz	0.0	genetic-glottolog
jim	2	gde	1.0	genetic-glottolog
jim	3	fli	1.0	genetic-glottolog
jim	4	swq	2.0	genetic-glottolog
jim	5	tsh	2.0	genetic-glottolog
jim	6	nja	2.0	genetic-glottolog
jim	7	hod	2.0	genetic-glottolog
jim	8	ngw	2.0	genetic-glottolog
jim	9	gdu	2.0	genetic-glottolog
jim	10	syk	3.0	genetic-glottolog
jim	11	bta	3.0	genetic-glottolog
jim	12	bcy	3.0	genetic-glottolog
jim	13	hna	4.0	genetic-glottolog
jim	14	xmd	4.0	genetic-glottolog
jim	15	maf	4.0	genetic-glottolog
jim	16	dbq	5.0	genetic-glottolog
jim	17	dkx	5.0	genetic-glottolog
jim	18	gou	5.0	genetic-glottolog
jim	19	bhs	5.0	genetic-glottolog
jim	20	mfj	5.0	genetic-glottolog
jim	21	bvw	5.0	genetic-glottolog
jim	22	cuv	5.0	genetic-glottolog
jim	23	gid	5.0	genetic-glottolog
jim	24	hwo	5.0	genetic-glottolog
jim	25	mqb	5.0	genetic-glottolog
jio	1	lic	1.0	genetic-glottolog
jio	2	cuq	1.0	genetic-glottolog
jio	3	lbc	3.0	genetic-glottolog
jio	4	laq	3.0	genetic-glottolog
jio	5	byk	4.0	genetic-glottolog
jio	6	yrn	4.0	genetic-glottolog
jio	7	mlm	4.0	genetic-glottolog
jio	8	lha	4.0	genetic-glottolog
jio	9	yha	4.0	genetic-glottolog
jio	10	tct	4.0	genetic-glottolog
jio	11	onb	5.0	genetic-glottolog
jio	12	skb	5.0	genetic-glottolog
jio	13	enc	5.0	genetic-glottolog
jio	14	yln	5.0	genetic-glottolog
jio	15	yzg	5.0	genetic-glottolog
jio	16	swi	5.0	genetic-glottolog
jio	17	lwh	5.0	genetic-glottolog
jio	18	lbt	5.0	genetic-glottolog
jio	19	kmc	5.0	genetic-glottolog
jio	20	tyz	6.0	genetic-glottolog
jio	21	zzj	6.0	genetic-glottolog
jio	22	mlc	6.0	genetic-glottolog
jio	23	zyg	6.0	genetic-glottolog
jio	24	nut	6.0	genetic-glottolog
jio	25	zgm	6.0	genetic-glottolog
jiq	1	ero	1.0	genetic-glottolog
jiq	2	jih	1.0	genetic-glottolog
jiq	3	txg	2.0	genetic-glottolog
jiq	4	zhb	3.0	genetic-glottolog
jiq	5	qvy	3.0	genetic-glottolog
jiq	6	gqi	4.0	genetic-glottolog
jiq	7	qxs	4.0	genetic-glottolog
jiq	8	wmg	4.0	genetic-glottolog
jiq	9	emq	4.0	genetic-glottolog
jiq	10	pmi	4.0	genetic-glottolog
jiq	11	pmj	4.0	genetic-glottolog
jiq	12	cng	5.0	genetic-glottolog
jiq	13	ers	5.0	genetic-glottolog
jiq	14	nmy	5.0	genetic-glottolog
jiq	15	sxg	5.0	genetic-glottolog
jiq	16	nru	6.0	genetic-glottolog
jiq	17	nxq	6.0	genetic-glottolog
jiq	18	tji	6.0	genetic-glottolog
jiq	19	tjs	6.0	genetic-glottolog
jiq	20	goe	6.0	genetic-glottolog
jiq	21	ole	6.0	genetic-glottolog
jiq	22	ugo	6.0	genetic-glottolog
jiq	23	mxj	7.0	genetic-glottolog
jiq	24	mhu	7.0	genetic-glottolog
jiq	25	zkr	7.0	genetic-glottolog
jit	1	kya	0.0	genetic-glottolog
jit	2	reg	0.0	genetic-glottolog
jit	3	rub	2.0	genetic-glottolog
jit	4	sxb	3.0	genetic-glottolog
jit	5	guz	3.0	genetic-glottolog
jit	6	rag	3.0	genetic-glottolog
jit	7	kcw	3.0	genetic-glottolog
jit	8	cwa	4.0	genetic-glottolog
jit	9	ikz	4.0	genetic-glottolog
jit	10	ked	4.0	genetic-glottolog
jit	11	kuj	4.0	genetic-glottolog
jit	12	ssc	4.0	genetic-glottolog
jit	13	zak	4.0	genetic-glottolog
jit	14	ngq	4.0	genetic-glottolog
jit	15	zin	4.0	genetic-glottolog
jit	16	ida	4.0	genetic-glottolog
jit	17	suw	4.0	genetic-glottolog
jit	18	lug	4.0	genetic-glottolog
jit	19	ebu	4.0	genetic-glottolog
jit	20	koo	4.0	genetic-glottolog
jit	21	nnb	4.0	genetic-glottolog
jit	22	yey	4.0	genetic-glottolog
jit	23	ntk	5.0	genetic-glottolog
jit	24	sgm	5.0	genetic-glottolog
jit	25	suk	5.0	genetic-glottolog
jiu	1	jiy	0.0	genetic-glottolog
jiu	2	yip	2.0	genetic-glottolog
jiu	3	lkc	3.0	genetic-glottolog
jiu	4	sgk	3.0	genetic-glottolog
jiu	5	lhi	3.0	genetic-glottolog
jiu	6	phq	3.0	genetic-glottolog
jiu	7	slt	3.0	genetic-glottolog
jiu	8	lhu	3.0	genetic-glottolog
jiu	9	how	3.0	genetic-glottolog
jiu	10	cnc	3.0	genetic-glottolog
jiu	11	zal	3.0	genetic-glottolog
jiu	12	nuf	3.0	genetic-glottolog
jiu	13	ugo	3.0	genetic-glottolog
jiu	14	ktp	4.0	genetic-glottolog
jiu	15	byo	4.0	genetic-glottolog
jiu	16	enu	4.0	genetic-glottolog
jiu	17	pho	4.0	genetic-glottolog
jiu	18	hni	4.0	genetic-glottolog
jiu	19	lwu	4.0	genetic-glottolog
jiu	20	kaf	4.0	genetic-glottolog
jiu	21	ysd	4.0	genetic-glottolog
jiu	22	mpz	4.0	genetic-glottolog
jiu	23	ykt	4.0	genetic-glottolog
jiu	24	ymd	5.0	genetic-glottolog
jiu	25	ycp	5.0	genetic-glottolog
jiv	1	hub	0.0	genetic-glottolog
jiv	2	acu	1.0	genetic-glottolog
jiv	3	agr	2.0	genetic-glottolog
jiy	1	jiu	0.0	genetic-glottolog
jiy	2	yip	2.0	genetic-glottolog
jiy	3	lkc	3.0	genetic-glottolog
jiy	4	sgk	3.0	genetic-glottolog
jiy	5	lhi	3.0	genetic-glottolog
jiy	6	phq	3.0	genetic-glottolog
jiy	7	slt	3.0	genetic-glottolog
jiy	8	lhu	3.0	genetic-glottolog
jiy	9	how	3.0	genetic-glottolog
jiy	10	cnc	3.0	genetic-glottolog
