strong	domain_type	domain	label	count	share
H1644	sdbg	053011	Exorcism	9	0.43
H1645	core	006	Agriculture	1	1.0
H1645	ctx	017	Blessing and Cursing	1	0.5
H1645	lex	001004003002	Crops	1	1.0
H1646	core	120	Possession	1	1.0
H1646	ctx	088	Justice	1	1.0
H1646	lex	002002001009	Move	1	1.0
H1647	lex	003001007	Names of People	17	1.0
H1648	lex	003001007	Names of People	14	1.0
H1649	lex	003001006	Names of Groups	13	1.0
H1650	lex	003001006	Names of Groups	8	1.0
H1651	lex	003001006	Names of Groups	6	1.0
H1652	core	181	Weather	1	1.0
H1652	ctx	078	Idolatry	1	1.0
H1652	lex	001006011	Rain	1	1.0
H1653	core	181	Weather	34	1.0
H1653	ctx	168	Time	1	1.0
H1653	lex	001006011	Rain	34	0.971
H1653	sdbg	002004	Water	10	0.49
H1653	sdbg	014003	Rain	8	0.367
H1654	lex	003001007	Names of People	4	1.0
H1655	core	018	Body	5	1.0
H1655	lex	001001002	Creatures	5	1.0
H1656	core	181	Weather	1	1.0
H1656	lex	001006011	Rain	1	1.0
H1657	lex	003001010	Names of Locations	15	1.0
H1658	lex	003001007	Names of People	1	1.0
H1659	core	071	Hiding and Searching	2	0.5
H1659	core	145	Senses	2	0.5
H1659	ctx	093	Light and Darkness	2	1.0
H1659	lex	002004001001	Feel	2	1.0
H1660	core	006	Agriculture	5	0.5
H1660	core	025	Crafts	5	0.5
H1660	ctx	006	Agriculture	3	0.6
H1660	lex	001005001	Constructions	5	1.0
H1661	lex	003001010	Names of Locations	33	1.0
H1662	lex	003001010	Names of Locations	1	1.0
H1663	lex	003001006	Names of Groups	10	1.0
H1664	lex	003001010	Names of Locations	2	1.0
H1665	core	104	Music and Dance	3	1.0
H1665	lex	001004001013	Musical Instruments	3	0.5
H1665	lex	002004001009006	Sing	3	0.5
H1666	lex	003001007	Names of People	2	1.0
H1669	core	075	Human	3	0.333
H1669	core	160	Strength	3	0.333
H1669	core	184	Well-Being	3	0.333
H1669	ctx	018	Body	1	0.333
H1669	lex	002001001065	Weak	3	1.0
H1670	core	039	Confidence and Fear	1	1.0
H1670	ctx	009	Animal	1	1.0
H1670	lex	002001001065	Weak	2	1.0
H1671	core	160	Strength	1	1.0
H1671	ctx	160	Strength	1	1.0
H1671	lex	002001001065	Weak	1	1.0
H1672	core	039	Confidence and Fear	7	1.0
H1672	ctx	075	Human	7	0.538
H1672	ctx	003	Affection	2	0.154
H1672	ctx	113	Parenthood	2	0.154
H1672	lex	002001002001	Afraid	7	0.5
H1672	lex	002001002007	Distress	7	0.5
H1673	lex	003001007	Names of People	4	1.0
H1674	core	039	Confidence and Fear	6	0.5
H1674	core	086	Joy and Grief	6	0.5
H1674	ctx	003	Affection	1	0.5
H1674	lex	002001002001	Afraid	6	0.5
H1674	lex	002001002014	Grieve	6	0.5
H1675	core	103	Motion	4	0.5
H1675	core	156	Speed	4	0.5
H1675	ctx	005	Aggression	3	0.3
H1675	ctx	009003	Animal > Human	3	0.3
H1675	ctx	176	Warfare	3	0.3
H1675	lex	002002001009	Move	4	1.0
H1676	core	009	Animal	1	1.0
H1676	ctx	062	Food	1	0.333
H1676	lex	001001002001005	Birds	1	1.0
H1677	core	009	Animal	12	1.0
H1677	ctx	005	Aggression	12	0.632
H1677	ctx	009003	Animal > Human	4	0.211
H1677	ctx	009002	Animal > Divine	2	0.105
H1677	lex	001001002001001	Wild Animals	12	1.0
H1677	sdbg	004001	Animals	10	1.0
H1678	core	009	Animal	1	1.0
H1678	lex	001001002001001	Wild Animals	1	1.0
H1679	core	143	Security	1	0.5
H1679	lex	002001001060	Strong	1	1.0
H1680	core	103	Motion	1	1.0
H1680	ctx	007	Alcohol	1	0.5
H1680	lex	002002001006	Flow	1	1.0
H1681	core	016	Behavior	8	0.5
H1681	core	037	Communication	8	0.5
H1681	ctx	158	Status	1	1.0
H1681	lex	002004001009008	Speak	8	1.0
H1682	core	009	Animal	4	1.0
H1682	ctx	005	Aggression	3	0.3
H1682	ctx	009003	Animal > Human	3	0.3
H1682	ctx	176	Warfare	3	0.3
H1682	lex	001001002001006	Swarming Creatures	4	1.0
H1683	lex	003001007	Names of People	10	1.0
H1684	core	092	Life and Death	1	0.5
H1684	ctx	009	Animal	1	1.0
H1684	lex	002001001019	Dead	1	1.0
H1685	core	092	Life and Death	1	0.5
H1685	ctx	009	Animal	1	1.0
H1685	lex	002003002022	Sacrifice	1	1.0
H1686	core	009	Animal	1	0.5
H1686	ctx	057	Famine	1	0.5
H1686	lex	001004002	Body Products	1	1.0
H1687	core	141	Sanctuary	14	1.0
H1687	lex	001005001001	Buildings	14	1.0
H1688	lex	003001010	Names of Locations	12	0.923
H1689	ctx	170	Town	1	1.0
H1689	lex	003001010	Names of Locations	1	1.0
H1690	core	062	Food	5	1.0
H1690	ctx	069	Health and Sickness	2	1.0
H1690	lex	001004003004	Fruits	5	1.0
H1691	lex	003001007	Names of People	1	1.0
H1692	core	056	Faithfulness	23	0.535
H1692	core	103	Motion	8	0.186
H1692	core	005	Aggression	7	0.163
H1692	core	184	Well-Being	5	0.116
H1692	ctx	075	Human	14	0.226
H1692	ctx	018	Body	13	0.21
H1692	ctx	176	Warfare	8	0.129
H1692	ctx	075002	Human > Divine	8	0.129
H1692	ctx	018001	Body > Human	3	0.048
H1692	ctx	120	Possession	3	0.048
H1692	ctx	098	Marriage	2	0.032
H1692	ctx	003	Affection	2	0.032
H1692	ctx	009	Animal	2	0.032
H1692	ctx	009004	Animal > Nation	2	0.032
H1692	lex	002003002003	Associate	23	0.426
H1692	lex	002003001001	Attach	23	0.426
H1692	lex	002002001017	Pursue	8	0.148
H1692	sdbg	034002	Join, Begin To Associate	14	0.718
H1694	core	025	Crafts	3	1.0
H1694	ctx	031	Clothing	2	0.5
H1694	ctx	176	Warfare	2	0.5
H1694	lex	002003001001	Attach	3	0.429
H1694	lex	001004001002	Clothing	2	0.286
H1694	lex	001004001020	Weapons	2	0.286
H1695	core	056	Faithfulness	2	1.0
H1695	ctx	050	Divine	1	0.333
H1695	lex	002003002003	Associate	2	0.667
H1696	core	037	Communication	1136	0.988
H1696	core	075	Human	4	0.003
H1696	core	005	Aggression	3	0.003
H1696	core	014	Authority	2	0.002
H1696	core	106	Nation	2	0.002
H1696	core	119	Politics	2	0.002
H1696	ctx	075	Human	647	0.572
H1696	ctx	050	Divine	458	0.405
H1696	ctx	018001	Body > Human	17	0.015
H1696	ctx	018	Body	5	0.004
H1696	ctx	099	Mind	4	0.004
H1696	lex	002004001009008	Speak	1136	0.997
H1696	lex	002003002008	Control	2	0.002
H1696	sdbg	033006	Speak, Talk	829	0.93
H1697	ctx	050	Divine	1	1.0
H1697	lex	002001003017	Trivial	1	1.0
H1697	sdbg	033006	Speak, Talk	657	0.677
H1697	sdbg	033019	Preach, Proclaim	177	0.182
H1698	core	069	Health and Sickness	49	0.5
H1698	core	184	Well-Being	49	0.5
H1698	ctx	050	Divine	43	0.5
H1698	ctx	132	Recompense	43	0.5
H1698	lex	002001001065	Weak	49	1.0
H1698	sdbg	023007	Live, Die	29	0.983
H1699	core	090	Land	2	0.222
H1699	core	107	Nature	2	0.222
H1699	core	117	Plant	2	0.222
H1699	core	148	Shepherding	2	0.222
H1699	ctx	126	Prophecy	1	1.0
H1699	lex	001005002	Land	2	0.667
H1700	ctx	050	Divine	2	0.2
H1700	ctx	075	Human	2	0.2
H1700	lex	002004001009008	Speak	5	1.0
H1701	lex	002004001009008	Speak	2	1.0
H1702	core	108	Navigation	1	1.0
H1702	lex	001004001015	Ships	1	1.0
H1703	core	037	Communication	1	0.5
H1703	ctx	037	Communication	1	0.5
H1703	lex	002004001009008	Speak	1	1.0
H1704	lex	003001007	Names of People	1	1.0
H1705	lex	003001010	Names of Locations	3	1.0
H1706	core	006	Agriculture	54	0.333
H1706	core	062	Food	54	0.333
H1706	core	107	Nature	54	0.333
H1706	lex	001004003003	Dairy	54	1.0
H1706	sdbg	005001	Food	38	1.0
H1707	core	009	Animal	1	1.0
H1707	lex	001001002	Creatures	1	1.0
H1708	lex	003001010	Names of Locations	1	1.0
H1709	core	009	Animal	14	0.467
H1709	core	177	Water	14	0.467
H1709	ctx	039	Confidence and Fear	2	0.4
H1709	ctx	014	Authority	2	0.4
H1709	lex	001001002001004	Aquatic Animals	14	0.737
H1709	lex	003001003	Names of Constructions	4	0.211
H1709	sdbg	004005	Fishes and Other Sea Creatures	10	1.0
H1710	core	009	Animal	15	0.5
H1710	core	177	Water	15	0.5
H1710	ctx	014	Authority	2	0.667
H1710	lex	001001002001004	Aquatic Animals	15	1.0
H1710	sdbg	004005	Fishes and Other Sea Creatures	12	1.0
H1711	core	130	Quantity	1	1.0
H1711	ctx	075	Human	1	1.0
H1711	lex	002001001042	Quantity	1	1.0
H1712	lex	003001004	Names of Deities	13	1.0
H1713	core	176	Warfare	3	0.75
H1713	ctx	015	Beauty	3	0.6
H1713	ctx	176	Warfare	2	0.4
H1713	lex	001004001016	Signs	3	0.75
H1714	core	025	Crafts	14	0.5
H1714	core	137	Representation	14	0.5
H1714	ctx	109	Nomad	13	0.867
H1714	lex	001004001001	Banners	14	1.0
H1715	core	006	Agriculture	40	0.5
H1715	core	062	Food	40	0.5
H1715	ctx	184	Well-Being	25	0.532
H1715	ctx	140	Sacrifices and Offerings	9	0.191
H1715	ctx	159	Storage	5	0.106
H1715	ctx	124	Priesthood	4	0.085
H1715	ctx	017	Blessing and Cursing	3	0.064
H1715	lex	001004003002	Crops	40	1.0
H1715	sdbg	003004	Fruit Parts of Plants	15	0.786
H1715	sdbg	003003	Plants That Are Not Trees	4	0.214
H1716	ctx	009	Animal	2	0.5
H1716	ctx	028	Childbirth	2	0.5
H1716	lex	002003001005	Cover	2	1.0
H1717	core	018	Body	4	1.0
H1717	ctx	146	Sex	4	1.0
H1717	lex	001001002003	People	4	1.0
H1718	core	085	Journey	2	1.0
H1718	ctx	059	Festival	1	0.5
H1718	lex	002002001009	Move	2	1.0
H1719	lex	003001007	Names of People	5	0.5
H1719	lex	003001010	Names of Locations	3	0.3
H1719	lex	003001006	Names of Groups	2	0.2
H1720	lex	003001006	Names of Groups	1	1.0
H1721	lex	003001006	Names of Groups	2	1.0
H1722	ctx	025	Crafts	20	0.769
H1722	ctx	140	Sacrifices and Offerings	3	0.115
H1722	ctx	174	Value	3	0.115
H1722	lex	001006008	Metals	23	1.0
H1722	sdbg	092004	Whom or What Spoken or Written About	7	0.467
H1722	sdbg	002007	Metals	6	0.417
H1724	core	157	Stances	1	1.0
H1724	lex	002002003004	Non-Happen	1	1.0
H1725	core	009	Animal	1	0.5
H1725	ctx	176	Warfare	1	1.0
H1725	lex	002002001009	Move	1	1.0
H1726	core	009	Animal	2	0.5
H1726	core	103	Motion	2	0.5
H1726	ctx	176	Warfare	2	1.0
H1726	lex	002002001009	Move	2	1.0
H1727	core	018	Body	1	0.5
H1727	lex	002001001065	Weak	1	1.0
H1728	core	077	Hunting and Fishing	1	0.5
H1728	lex	001001002003010	Professions	1	1.0
H1729	core	077	Hunting and Fishing	1	0.5
H1729	lex	001001002003010	Professions	1	1.0
H1730	core	003	Affection	43	0.413
H1730	core	146	Sex	43	0.413
H1730	core	089	Kinship	18	0.173
H1730	ctx	091	Law	2	0.286
H1730	lex	002001002019	Love	43	0.705
H1730	lex	001001002003005	Kinship	18	0.295
H1730	sdbg	008002	Parts of the Body	4	1.0
H1731	core	025	Crafts	8	0.421
H1731	core	159	Storage	8	0.421
H1731	core	062	Food	3	0.158
H1731	ctx	006	Agriculture	3	0.25
H1731	ctx	140	Sacrifices and Offerings	2	0.167
H1731	ctx	141	Sanctuary	2	0.167
H1731	ctx	085	Journey	2	0.167
H1731	ctx	025	Crafts	2	0.167
H1731	lex	001004001003	Containers	8	1.0
H1732	ctx	028	Childbirth	1	0.5
H1732	lex	003001007	Names of People	1075	0.999
H1732	sdbg	093001	Persons	946	0.997
H1733	core	089	Kinship	3	1.0
H1733	ctx	016	Behavior	2	0.286
H1733	ctx	091	Law	2	0.286
H1733	ctx	146	Sex	2	0.286
H1733	lex	001001002003005	Kinship	3	1.0
H1734	ctx	075	Human	1	1.0
H1734	lex	003001007	Names of People	4	1.0
H1735	lex	003001007	Names of People	1	1.0
H1736	core	117	Plant	6	1.0
H1736	ctx	003	Affection	5	0.5
H1736	ctx	121	Posterity	4	0.4
H1736	lex	001004003004	Fruits	6	1.0
H1737	lex	003001007	Names of People	1	1.0
H1738	core	018	Body	1	0.5
H1738	ctx	091	Law	1	0.5
H1738	lex	002001001026	Excrete	1	1.0
H1739	core	018	Body	4	0.364
H1739	core	028	Childbirth	3	0.273
H1739	ctx	138	Ritual Contamination	3	0.5
H1739	ctx	091	Law	2	0.333
H1739	lex	002001001026	Excrete	6	0.75
H1739	lex	002001001065	Weak	2	0.25
H1740	core	114	Physical Contamination	4	1.0
H1740	ctx	140	Sacrifices and Offerings	2	0.25
H1740	ctx	141	Sanctuary	2	0.25
H1740	ctx	114	Physical Contamination	2	0.25
H1740	lex	002001001012	Clean	4	1.0
H1741	core	018	Body	2	0.5
H1741	core	069	Health and Sickness	2	0.5
H1741	ctx	062	Food	1	1.0
H1741	lex	002001001065	Weak	2	1.0
H1742	core	086	Joy and Grief	3	1.0
H1742	ctx	018001	Body > Human	3	0.429
H1742	ctx	069	Health and Sickness	3	0.429
H1742	lex	002001001065	Weak	3	1.0
H1743	core	074	Household	1	1.0
H1743	ctx	062	Food	1	1.0
H1743	lex	002001001023	Impact	1	1.0
H1744	core	009	Animal	2	1.0
H1744	ctx	062	Food	2	0.333
H1744	ctx	091	Law	2	0.333
H1744	ctx	138	Ritual Contamination	2	0.333
H1744	lex	001001002001005	Birds	2	1.0
H1745	core	037	Communication	2	1.0
H1745	lex	002004001009004	Non-Speak	2	1.0
H1746	lex	003001007	Names of People	2	0.667
H1747	core	037	Communication	4	1.0
H1747	ctx	123	Prayer	1	0.5
H1747	lex	002004001009004	Non-Speak	4	1.0
H1748	core	037	Communication	2	1.0
H1748	ctx	039	Confidence and Fear	1	1.0
H1748	lex	002004001009004	Non-Speak	2	1.0
H1749	core	107	Nature	4	1.0
H1749	ctx	107	Nature	4	0.364
H1749	ctx	060	Fire	3	0.273
H1749	ctx	094	Liquids	3	0.273
H1749	lex	001004002	Body Products	4	1.0
H1750	core	103	Motion	1	1.0
H1750	ctx	075	Human	1	1.0
H1750	lex	002002001009	Move	1	1.0
H1752	core	074	Household	1	0.5
H1752	ctx	155	Space	1	0.5
H1752	lex	002002001004	Dwell	1	0.5
H1753	core	074	Household	7	0.5
H1753	core	155	Space	7	0.5
H1753	lex	002002001004	Dwell	7	1.0
H1754	ctx	149	Siege	1	0.5
H1754	lex	002001001048	Shape	1	1.0
H1755	core	004	Age	158	0.988
H1755	ctx	109	Nomad	1	0.5
H1755	lex	001001002003004	Groups	166	0.994
H1755	sdbg	011001	General	51	0.56
H1755	sdbg	067008	Indefinite Units of Time: Age, Lifetime, Interval, Period	16	0.18
H1756	lex	003001010	Names of Locations	7	1.0
H1757	lex	003001010	Names of Locations	1	1.0
H1758	core	006	Agriculture	15	1.0
H1758	ctx	006	Agriculture	7	0.212
H1758	ctx	117003	Plant > Human	7	0.212
H1758	ctx	117006	Plant > Nation	7	0.212
H1758	ctx	009004	Animal > Nation	4	0.121
H1758	ctx	009	Animal	3	0.091
H1758	ctx	075	Human	3	0.091
H1758	lex	002001001023	Impact	15	1.0
H1759	core	006	Agriculture	2	1.0
H1759	ctx	075	Human	1	1.0
H1759	lex	002001001023	Impact	2	1.0
H1760	core	103	Motion	7	0.778
H1760	core	161	Success and Failure	2	0.222
H1760	ctx	132	Recompense	3	0.273
H1760	ctx	075	Human	3	0.273
H1760	ctx	176	Warfare	2	0.182
H1760	lex	002002001009	Move	9	1.0
H1761	core	086	Joy and Grief	1	1.0
H1761	ctx	139	Royalty	1	1.0
H1761	lex	002001002023	Rejoice	1	1.0
H1762	core	103	Motion	2	1.0
H1762	ctx	085	Journey	2	1.0
H1762	lex	002002001009	Move	2	1.0
H1763	core	039	Confidence and Fear	6	1.0
H1763	ctx	012	Apparition	3	0.3
H1763	ctx	009	Animal	2	0.2
H1763	lex	002001002001	Afraid	6	1.0
H1764	core	006	Agriculture	1	0.5
H1764	ctx	062	Food	1	1.0
H1764	lex	001004003002	Crops	1	1.0
H1765	core	103	Motion	1	1.0
H1765	lex	002003003021	Urge	4	1.0
H1766	core	005	Aggression	1	0.333
H1766	ctx	176	Warfare	2	0.4
H1766	lex	002003003020	Unsafe	1	0.5
H1767	core	130	Quantity	23	1.0
H1767	lex	002001001042	Quantity	23	0.59
H1767	lex	002002003	Occurrence	10	0.256
H1767	lex	002002002010	Time	5	0.128
H1767	sdbg	059002	Much, Little [Masses, Collectives, Extensions]	2	0.297
H1767	sdbg	059001	Many, Few [Countables]	2	0.297
H1767	sdbg	075	Adequate, Qualified	1	0.243
H1768	sdbg	092004	Whom or What Spoken or Written About	57	0.429
H1768	sdbg	092006	Relative Reference	47	0.356
H1769	lex	003001010	Names of Locations	11	1.0
H1771	core	077	Hunting and Fishing	2	0.5
H1771	core	188	Work	2	0.5
H1771	ctx	009003	Animal > Human	1	0.5
H1771	lex	001001002003010	Professions	2	1.0
H1772	core	009	Animal	2	1.0
H1772	ctx	062	Food	1	0.25
H1772	lex	001001002001005	Birds	2	1.0
H1773	core	025	Crafts	1	0.333
H1773	lex	001004001017	Tools	1	1.0
H1775	lex	003001010	Names of Locations	2	1.0
H1776	lex	003001010	Names of Locations	1	1.0
H1777	core	014	Authority	21	0.467
H1777	core	088	Justice	21	0.467
H1777	core	040	Conflict	2	0.044
H1777	ctx	050	Divine	14	0.519
H1777	ctx	075	Human	9	0.333
H1777	lex	002001002024	Relief	21	0.318
H1777	lex	002003003017	Safe	21	0.318
H1777	lex	002004002006	Judge	21	0.318
H1777	lex	002003002007	Conflict	2	0.03
H1777	sdbg	056005	Judge, Condemn, Acquit	12	0.615
H1779	core	088	Justice	19	0.76
H1779	core	014	Authority	6	0.24
H1779	lex	002003002007	Conflict	13	0.684
H1779	lex	002004002006	Judge	6	0.316
H1779	sdbg	056005	Judge, Condemn, Acquit	6	0.6
H1779	sdbg	030007	To Distinguish, To Evaluate, To Judge	3	0.3
H1780	core	088	Justice	5	0.625
H1780	core	014	Authority	3	0.375
H1780	lex	002004002006	Judge	3	0.6
H1780	lex	002003002007	Conflict	2	0.4
H1780	sdbg	092004	Whom or What Spoken or Written About	3	1.0
H1781	core	014	Authority	2	0.5
H1781	core	088	Justice	2	0.5
H1781	ctx	050	Divine	2	1.0
H1781	lex	002004002006	Judge	2	1.0
H1782	core	014	Authority	1	0.5
H1782	lex	002004002006	Judge	1	1.0
H1783	lex	003001007	Names of People	8	1.0
H1784	core	014	Authority	1	0.5
H1784	ctx	075	Human	1	1.0
H1784	lex	002004002006	Judge	1	1.0
H1785	core	149	Siege	6	0.5
H1785	core	176	Warfare	6	0.5
H1785	lex	001005001003	Fortifications	6	1.0
H1786	core	006	Agriculture	1	1.0
H1786	lex	002001001023	Impact	1	1.0
H1787	lex	003001007	Names of People	7	1.0
H1788	core	009	Animal	1	1.0
H1788	ctx	062	Food	1	0.333
H1788	lex	001001002001001	Wild Animals	1	1.0
H1789	lex	003001007	Names of People	5	1.0
H1790	core	005	Aggression	4	0.5
H1790	core	184	Well-Being	4	0.5
H1790	ctx	037	Communication	1	1.0
H1790	lex	002001001023	Impact	4	1.0
H1791	sdbg	092007	Demonstrative or Deictic Reference	11	0.992
H1792	core	184	Well-Being	14	0.5
H1792	core	047	Destruction	12	0.429
H1792	core	158	Status	2	0.071
H1792	ctx	005	Aggression	5	0.238
H1792	ctx	075	Human	5	0.238
H1792	ctx	132	Recompense	3	0.143
H1792	ctx	009	Animal	2	0.095
H1792	ctx	018	Body	2	0.095
H1792	ctx	043	Courts and Legal Procedures	2	0.095
H1792	lex	002001001023	Impact	14	0.875
H1792	lex	002001002007	Distress	2	0.125
H1792	sdbg	087004	Low Status or Rank [including persons of low status]	2	0.588
H1792	sdbg	088007	Humility	1	0.235
H1792	sdbg	025018	Shame, Disgrace, Humiliation	1	0.176
H1793	core	184	Well-Being	2	0.5
H1793	ctx	018001	Body > Human	2	0.667
H1793	lex	002001001023	Impact	2	0.5
H1794	core	184	Well-Being	4	0.571
H1794	core	047	Destruction	2	0.286
H1794	ctx	075	Human	3	0.3
H1794	ctx	005	Aggression	2	0.2
H1794	ctx	018001	Body > Human	2	0.2
H1794	lex	002001001023	Impact	5	1.0
H1795	ctx	018	Body	1	0.333
H1795	lex	002001001023	Impact	1	1.0
H1796	ctx	177	Water	1	1.0
H1796	lex	002004001009007	Sounds	1	1.0
H1797	sdbg	092007	Demonstrative or Deictic Reference	3	0.992
H1798	core	009	Animal	3	1.0
H1798	ctx	140	Sacrifices and Offerings	3	1.0
H1798	lex	001001002001002	Domestic Animals	3	1.0
H1799	core	037	Communication	3	0.25
H1799	core	099	Mind	3	0.25
H1799	core	134	Remembrance	3	0.25
H1799	core	179	Writing	3	0.25
H1799	lex	002004002007	Know	3	1.0
H1800	core	180	Wealth and Poverty	45	0.938
H1800	ctx	088	Justice	19	0.297
H1800	ctx	050	Divine	8	0.125
H1800	ctx	065	Generosity	8	0.125
H1800	ctx	014	Authority	7	0.109
H1800	ctx	158	Status	5	0.078
H1800	ctx	091	Law	4	0.062
H1800	ctx	187	Wisdom	3	0.047
H1800	ctx	119	Politics	2	0.031
H1800	ctx	160	Strength	2	0.031
H1800	lex	002001001040	Poor	45	0.938
H1800	sdbg	057006	Be Poor, Be Needy, Poverty	24	1.0
H1801	core	103	Motion	5	0.556
H1801	core	156	Speed	4	0.444
H1801	ctx	075	Human	2	0.286
H1801	ctx	176	Warfare	2	0.286
H1801	ctx	009003	Animal > Human	2	0.286
H1801	lex	002002001009	Move	5	1.0
H1802	core	103	Motion	4	0.4
H1802	core	177	Water	4	0.4
H1802	ctx	148	Shepherding	4	0.5
H1802	ctx	069	Health and Sickness	2	0.25
H1802	lex	002002001009	Move	5	0.833
H1803	core	158	Status	5	0.294
H1803	core	160	Strength	5	0.294
H1803	core	180	Wealth and Poverty	5	0.294
H1803	ctx	015	Beauty	1	0.5
H1803	lex	002001001040	Poor	5	0.714
H1804	core	094	Liquids	3	1.0
H1804	ctx	009	Animal	3	0.5
H1804	ctx	177	Water	3	0.5
H1804	lex	002001001064	Unsteady	3	1.0
H1805	core	025	Crafts	2	0.286
H1805	core	094	Liquids	2	0.286
H1805	core	159	Storage	2	0.286
H1805	ctx	117006	Plant > Nation	1	0.5
H1805	lex	001004001003	Containers	2	0.667
H1806	lex	003001007	Names of People	7	1.0
H1807	lex	003001007	Names of People	6	1.0
H1808	core	117	Plant	8	1.0
H1808	ctx	117006	Plant > Nation	8	1.0
H1808	lex	001003002	Trees	8	1.0
H1808	sdbg	003005	Non-Fruit Parts of Plants	7	1.0
H1809	core	158	Status	4	0.333
H1809	core	184	Well-Being	4	0.333
H1809	ctx	106	Nation	3	0.2
H1809	ctx	075	Human	3	0.2
H1809	ctx	069	Health and Sickness	2	0.133
H1809	ctx	092	Life and Death	2	0.133
H1809	lex	002001001037	Low	7	0.875
H1810	lex	003001010	Names of Locations	1	1.0
H1811	core	094	Liquids	3	1.0
H1811	ctx	019	Building	3	1.0
H1811	lex	002001001023	Impact	3	1.0
H1812	core	094	Liquids	2	1.0
H1812	ctx	164	Temper	2	0.5
H1812	ctx	181	Weather	2	0.5
H1812	lex	002001001023	Impact	2	1.0
H1813	lex	003001007	Names of People	1	1.0
H1814	core	060	Fire	8	0.727
H1814	ctx	060	Fire	3	0.429
H1814	lex	002001001010	Burn	8	0.889
H1816	core	018	Body	1	0.5
H1816	ctx	050	Divine	1	0.5
H1816	lex	002001001065	Weak	1	1.0
H1817	core	019	Building	85	0.955
H1817	ctx	019	Building	48	0.615
H1817	ctx	170	Town	22	0.282
H1817	ctx	018	Body	3	0.038
H1817	ctx	177	Water	2	0.026
H1817	lex	001005001001	Buildings	85	0.977
H1817	sdbg	007003	Parts and Areas of Buildings	63	0.936
H1818	core	018	Body	202	0.246
H1818	core	075	Human	156	0.19
H1818	core	005	Aggression	153	0.187
H1818	core	092	Life and Death	153	0.187
H1818	core	136	Responsibility	153	0.187
H1818	core	094	Liquids	2	0.002
H1818	ctx	009	Animal	131	0.25
H1818	ctx	140	Sacrifices and Offerings	112	0.214
H1818	ctx	091	Law	88	0.168
H1818	ctx	005	Aggression	50	0.095
H1818	ctx	062	Food	41	0.078
H1818	ctx	138	Ritual Contamination	26	0.05
H1818	ctx	075	Human	24	0.046
H1818	ctx	090	Land	13	0.025
H1818	ctx	028	Childbirth	11	0.021
H1818	ctx	143	Security	8	0.015
H1818	ctx	018	Body	4	0.008
H1818	ctx	117	Plant	2	0.004
H1818	ctx	029	Circumcision	2	0.004
H1818	ctx	042	Covenant	2	0.004
H1818	ctx	007	Alcohol	2	0.004
H1818	ctx	031	Clothing	2	0.004
H1818	ctx	173	Universe	2	0.004
H1818	lex	001001002	Creatures	360	0.997
H1818	sdbg	008002	Parts of the Body	176	0.564
H1818	sdbg	023007	Live, Die	73	0.235
H1819	core	099	Mind	8	0.889
H1819	ctx	075	Human	6	0.6
H1819	ctx	050	Divine	3	0.3
H1819	lex	002004002003	Compare	29	1.0
H1819	sdbg	064	Comparison	6	1.0
H1820	core	047	Destruction	14	1.0
H1820	ctx	075	Human	7	0.318
H1820	ctx	106	Nation	5	0.227
H1820	ctx	092	Life and Death	4	0.182
H1820	ctx	170	Town	2	0.091
H1820	ctx	018001	Body > Human	2	0.091
H1820	ctx	086	Joy and Grief	2	0.091
H1820	lex	002002002006	Non-Exist	14	0.875
H1820	lex	002002003004	Non-Happen	2	0.125
H1822	core	047	Destruction	1	1.0
H1822	ctx	170	Town	1	1.0
H1822	lex	002002002006	Non-Exist	1	1.0
H1823	ctx	012	Apparition	16	0.727
H1823	ctx	050	Divine	3	0.136
H1823	ctx	075	Human	2	0.091
H1823	lex	002004002003	Compare	23	0.92
H1823	lex	002001	Description	2	0.08
H1823	sdbg	064	Comparison	14	1.0
H1824	core	037	Communication	3	0.75
H1824	ctx	075	Human	2	0.4
H1824	lex	002003003010	Non-Engage	3	0.429
H1824	lex	002004001009004	Non-Speak	3	0.429
H1825	ctx	009003	Animal > Human	1	1.0
H1825	lex	002004002003	Compare	1	1.0
H1826	core	037	Communication	20	0.8
H1826	core	103	Motion	5	0.2
H1826	ctx	075	Human	6	0.176
H1826	ctx	050	Divine	5	0.147
H1826	ctx	132	Recompense	5	0.147
H1826	ctx	102	Mourning	4	0.118
H1826	ctx	056	Faithfulness	4	0.118
H1826	ctx	173	Universe	2	0.059
H1826	ctx	158	Status	2	0.059
H1826	lex	002004001009004	Non-Speak	20	0.741
H1826	lex	002002001015	Non-Move	5	0.185
H1826	lex	002003003010	Non-Engage	2	0.074
H1827	ctx	012	Apparition	2	0.5
H1827	lex	002004001009004	Non-Speak	3	0.5
H1827	lex	002004001009007	Sounds	3	0.5
H1828	core	018	Body	6	0.5
H1828	core	138	Ritual Contamination	6	0.5
