# Verb argument-slot filler profiles, recovered from BHSA syntax (via Context-Fabric
# annotation, cached in resources/occurrences/hbo.db + hbo_syntax.db -- no corpus mount
# needed). slot in {Subj, Objc, Cmpl, PreC}. count: occurrences across the OT.
# Raw material for the text-anchored yardstick -- see
# internal-docs/text-anchored-semantics-plan.md. Not SDBH-derived.
verb_strong	slot	filler_strong	count
H5927	Cmpl	H5104	1
H5927	Cmpl	H5158	1
H5927	Cmpl	H5178	1
H5927	Cmpl	H5207	1
H5927	Cmpl	H5612	1
H5927	Cmpl	H5645	1
H5927	Cmpl	H5715	1
H5927	Cmpl	H5930	1
H5927	Cmpl	H5944	1
H5927	Cmpl	H5945	1
H5927	Cmpl	H6040	1
H5927	Cmpl	H6160	1
H5927	Cmpl	H6210	1
H5927	Cmpl	H6519	1
H5927	Cmpl	H6522	1
H5927	Cmpl	H6556	1
H5927	Cmpl	H6629	1
H5927	Cmpl	H6677	1
H5927	Cmpl	H6697	1
H5927	Cmpl	H6913	1
H5927	Cmpl	H7130	1
H5927	Cmpl	H7272	1
H5927	Cmpl	H7381	1
H5927	Cmpl	H7453	1
H5927	Cmpl	H7626	1
H5927	Cmpl	H7845	1
H5927	Cmpl	H7910	1
H5927	Cmpl	H8057	1
H5927	Cmpl	H8284	1
H5927	Cmpl	H8414	1
H5927	Cmpl	H8478	1
H5927	Cmpl	H8484	1
H5927	Objc	H0001	1
H5927	Objc	H0083	1
H5927	Objc	H0259	1
H5927	Objc	H0376	1
H5927	Objc	H0639	1
H5927	Objc	H0724	1
H5927	Objc	H0759	1
H5927	Objc	H0889	1
H5927	Objc	H1320	1
H5927	Objc	H1323	1
H5927	Objc	H1368	1
H5927	Objc	H1471	1
H5927	Objc	H1481	1
H5927	Objc	H2022	1
H5927	Objc	H2077	1
H5927	Objc	H2114	1
H5927	Objc	H2416	1
H5927	Objc	H2460	1
H5927	Objc	H2534	1
H5927	Objc	H3499	1
H5927	Objc	H3701	1
H5927	Objc	H3742	1
H5927	Objc	H3892	1
H5927	Objc	H4220	1
H5927	Objc	H4264	1
H5927	Objc	H4428	1
H5927	Objc	H4522	1
H5927	Objc	H5030	1
H5927	Objc	H5045	1
H5927	Objc	H5315	1
H5927	Objc	H5483	1
H5927	Objc	H5892	1
H5927	Objc	H6509	1
H5927	Objc	H6547	1
H5927	Objc	H7004	1
H5927	Objc	H7227	1
H5927	Objc	H7651	1
H5927	Objc	H8064	1
H5927	Objc	H8242	1
H5927	Objc	H8269	1
H5927	Objc	H8333	1
H5927	Objc	H8337	1
H5927	Objc	H8415	1
H5927	Objc	H8548	1
H5927	Subj	H0108	1
H5927	Subj	H0113	1
H5927	Subj	H0567	1
H5927	Subj	H0697	1
H5927	Subj	H0702	1
H5927	Subj	H0727	1
H5927	Subj	H0745	1
H5927	Subj	H0784	1
H5927	Subj	H0899	1
H5927	Subj	H1065	1
H5927	Subj	H1116	1
H5927	Subj	H1241	1
H5927	Subj	H1265	1
H5927	Subj	H1285	1
H5927	Subj	H1320	1
H5927	Subj	H1368	1
H5927	Subj	H1419	1
H5927	Subj	H1430	1
H5927	Subj	H1473	1
H5927	Subj	H1616	1
H5927	Subj	H1863	1
H5927	Subj	H1918	1
H5927	Subj	H2022	1
H5927	Subj	H2130	1
H5927	Subj	H2380	1
H5927	Subj	H2450	1
H5927	Subj	H2859	1
H5927	Subj	H2919	1
H5927	Subj	H2994	1
H5927	Subj	H3027	1
H5927	Subj	H3158	1
H5927	Subj	H3467	1
H5927	Subj	H3515	1
H5927	Subj	H3610	1
H5927	Subj	H3632	1
H5927	Subj	H3761	1
H5927	Subj	H3772	1
H5927	Subj	H3778	1
H5927	Subj	H3851	1
H5927	Subj	H3954	1
H5927	Subj	H3966	1
H5927	Subj	H3967	1
H5927	Subj	H3978	1
H5927	Subj	H4194	1
H5927	Subj	H4207	1
H5927	Subj	H4264	1
H5927	Subj	H4294	1
H5927	Subj	H4399	1
H5927	Subj	H4488	1
H5927	Subj	H4557	1
H5927	Subj	H4758	1
H5927	Subj	H4910	1
H5927	Subj	H4940	1
H5927	Subj	H5288	1
H5927	Subj	H5322	1
H5927	Subj	H5375	1
H5927	Subj	H5411	1
H5927	Subj	H5608	1
H5927	Subj	H5726	1
H5927	Subj	H5984	1
H5927	Subj	H6086	1
H5927	Subj	H6089	1
H5927	Subj	H6154	1
H5927	Subj	H6212	1
H5927	Subj	H6235	1
H5927	Subj	H6327	1
H5927	Subj	H6341	1
H5927	Subj	H6499	1
H5927	Subj	H6525	1
H5927	Subj	H6555	1
H5927	Subj	H6571	1
H5927	Subj	H6629	1
H5927	Subj	H6635	1
H5927	Subj	H6682	1
H5927	Subj	H6709	1
H5927	Subj	H6785	1
H5927	Subj	H6924	1
H5927	Subj	H7008	1
H5927	Subj	H7017	1
H5927	Subj	H7227	1
H5927	Subj	H7307	1
H5927	Subj	H7393	1
H5927	Subj	H7453	1
H5927	Subj	H7462	1
H5927	Subj	H7776	1
H5927	Subj	H7778	1
H5927	Subj	H7863	1
H5927	Subj	H7891	1
H5927	Subj	H7898	1
H5927	Subj	H7902	1
H5927	Subj	H7958	1
H5927	Subj	H7992	1
H5927	Subj	H8145	1
H5927	Subj	H8147	1
H5927	Subj	H8162	1
H5927	Subj	H8269	1
H5927	Subj	H8337	1
H5927	Subj	H8481	1
H5953	Cmpl	H0825	1
H5953	Cmpl	H2445	1
H5953	Cmpl	H3605	1
H5953	Cmpl	H3778	1
H5953	Cmpl	H5315	1
H5953	Objc	H1761	1
H5953	Objc	H3754	1
H5953	Objc	H5949	1
H5953	Objc	H7611	1
H5953	Subj	H0825	1
H5953	Subj	H2445	1
H5953	Subj	H4436	1
H5953	Subj	H5869	1
H5956	Cmpl	H1320	1
H5956	Cmpl	H2416	1
H5956	Cmpl	H3605	1
H5956	Cmpl	H6951	1
H5956	Cmpl	H7309	1
H5956	Cmpl	H7676	1
H5956	Cmpl	H7775	1
H5956	Cmpl	H8467	1
H5956	Objc	H0241	1
H5956	Subj	H0776	1
H5956	Subj	H5869	1
H5956	Subj	H5971	1
H5956	Subj	H7950	1
H5965	Cmpl	H0159	1
H5965	Subj	H3671	1
H5968	Cmpl	H6772	1
H5968	Subj	H0970	1
H5968	Subj	H1121	1
H5968	Subj	H1330	1
H5968	Subj	H3303	1
H5970	Cmpl	H2898	1
H5970	Cmpl	H6662	1
H5970	Subj	H0157	1
H5970	Subj	H0341	1
H5970	Subj	H3605	1
H5970	Subj	H3820	1
H5970	Subj	H6662	1
H5970	Subj	H7151	1
H5970	Subj	H7704	1
H5970	Subj	H8034	1
H5975	Cmpl	H0034	1
H5975	Cmpl	H0113	1
H5975	Cmpl	H0212	1
H5975	Cmpl	H0259	1
H5975	Cmpl	H0310	1
H5975	Cmpl	H0341	1
H5975	Cmpl	H0517	1
H5975	Cmpl	H0727	1
H5975	Cmpl	H0929	1
H5975	Cmpl	H1219	1
H5975	Cmpl	H1389	1
H5975	Cmpl	H1471	1
H5975	Cmpl	H1486	1
H5975	Cmpl	H1697	1
H5975	Cmpl	H1818	1
H5975	Cmpl	H1964	1
H5975	Cmpl	H2083	1
H5975	Cmpl	H2132	1
H5975	Cmpl	H2268	1
H5975	Cmpl	H2319	1
H5975	Cmpl	H2400	1
H5975	Cmpl	H2416	1
H5975	Cmpl	H2426	1
H5975	Cmpl	H2677	1
H5975	Cmpl	H2719	1
H5975	Cmpl	H2724	1
H5975	Cmpl	H3064	1
H5975	Cmpl	H3233	1
H5975	Cmpl	H3427	1
H5975	Cmpl	H3526	1
H5975	Cmpl	H3603	1
H5975	Cmpl	H3742	1
H5975	Cmpl	H3754	1
H5975	Cmpl	H3778	1
H5975	Cmpl	H3785	1
H5975	Cmpl	H3878	1
H5975	Cmpl	H4026	1
H5975	Cmpl	H4150	1
H5975	Cmpl	H4191	1
H5975	Cmpl	H4256	1
H5975	Cmpl	H4264	1
H5975	Cmpl	H4334	1
H5975	Cmpl	H4546	1
H5975	Cmpl	H4605	1
H5975	Cmpl	H4631	1
H5975	Cmpl	H4725	1
H5975	Cmpl	H4800	1
H5975	Cmpl	H4801	1
H5975	Cmpl	H4931	1
H5975	Cmpl	H4934	1
H5975	Cmpl	H4971	1
H5975	Cmpl	H5045	1
H5975	Cmpl	H5061	1
H5975	Cmpl	H5178	1
H5975	Cmpl	H5227	1
H5975	Cmpl	H5387	1
H5975	Cmpl	H5439	1
H5975	Cmpl	H5930	1
H5975	Cmpl	H5978	1
H5975	Cmpl	H6086	1
H5975	Cmpl	H6242	1
H5975	Cmpl	H6430	1
H5975	Cmpl	H6442	1
H5975	Cmpl	H6509	1
H5975	Cmpl	H6547	1
H5975	Cmpl	H6563	1
H5975	Cmpl	H6643	1
H5975	Cmpl	H6738	1
H5975	Cmpl	H6862	1
H5975	Cmpl	H6918	1
H5975	Cmpl	H6935	1
H5975	Cmpl	H6944	1
H5975	Cmpl	H7230	1
H5975	Cmpl	H7272	1
H5975	Cmpl	H7379	1
H5975	Cmpl	H7451	1
H5975	Cmpl	H7453	1
H5975	Cmpl	H7892	1
H5975	Cmpl	H8002	1
H5975	Cmpl	H8042	1
H5975	Cmpl	H8064	1
H5975	Cmpl	H8141	1
H5975	Cmpl	H8147	1
H5975	Cmpl	H8193	1
H5975	Cmpl	H8199	1
H5975	Cmpl	H8205	1
H5975	Cmpl	H8432	1
H5975	Objc	H0001	1
H5975	Objc	H0251	1
H5975	Objc	H0312	1
H5975	Objc	H0376	1
H5975	Objc	H0430	1
H5975	Objc	H0776	1
H5975	Objc	H0842	1
H5975	Objc	H0929	1
H5975	Objc	H1004	1
H5975	Objc	H1116	1
H5975	Objc	H1419	1
H5975	Objc	H1697	1
H5975	Objc	H2377	1
H5975	Objc	H2672	1
H5975	Objc	H2891	1
H5975	Objc	H3427	1
H5975	Objc	H4687	1
H5975	Objc	H4929	1
H5975	Objc	H4940	1
H5975	Objc	H4975	1
H5975	Objc	H5030	1
H5975	Objc	H5288	1
H5975	Objc	H5797	1
H5975	Objc	H6440	1
H5975	Objc	H6456	1
H5975	Objc	H7218	1
H5975	Objc	H7227	1
H5975	Objc	H7272	1
H5975	Objc	H7307	1
H5975	Objc	H7778	1
H5975	Objc	H8147	1
H5975	Objc	H8199	1
H5975	Objc	H8426	1
H5975	Subj	H0157	1
H5975	Subj	H0251	1
H5975	Subj	H0341	1
H5975	Subj	H0727	1
H5975	Subj	H0802	1
H5975	Subj	H0842	1
H5975	Subj	H0959	1
H5975	Subj	H0972	1
H5975	Subj	H1285	1
H5975	Subj	H1368	1
H5975	Subj	H1419	1
H5975	Subj	H1697	1
H5975	Subj	H1728	1
H5975	Subj	H2020	1
H5975	Subj	H2114	1
H5975	Subj	H2233	1
H5975	Subj	H2259	1
H5975	Subj	H2416	1
H5975	Subj	H2451	1
H5975	Subj	H2891	1
H5975	Subj	H2940	1
H5975	Subj	H3498	1
H5975	Subj	H3581	1
H5975	Subj	H3820	1
H5975	Subj	H3967	1
H5975	Subj	H4397	1
H5975	Subj	H4419	1
H5975	Subj	H4421	1
H5975	Subj	H4438	1
H5975	Subj	H5045	1
H5975	Subj	H5061	1
H5975	Subj	H5288	1
H5975	Subj	H5342	1
H5975	Subj	H5375	1
H5975	Subj	H5424	1
H5975	Subj	H5608	1
H5975	Subj	H5794	1
H5975	Subj	H5982	1
H5975	Subj	H6051	1
H5975	Subj	H6098	1
H5975	Subj	H6430	1
H5975	Subj	H6440	1
H5975	Subj	H6501	1
H5975	Subj	H6662	1
H5975	Subj	H6666	1
H5975	Subj	H7138	1
H5975	Subj	H7198	1
H5975	Subj	H7218	1
H5975	Subj	H7305	1
H5975	Subj	H7323	1
H5975	Subj	H7453	1
H5975	Subj	H8034	1
H5975	Subj	H8081	1
H5975	Subj	H8163	1
H5975	Subj	H8330	1
H5975	Subj	H8354	1
H5975	Subj	H8426	1
H5975	Subj	H8610	1
H6004	Subj	H2091	1
H6026	Cmpl	H1880	1
H6026	Cmpl	H2123	1
H6026	Cmpl	H3519	1
H6026	Cmpl	H7230	1
H6026	Cmpl	H7965	1
H6026	Subj	H5315	1
H6030	Cmpl	H0241	1
H6030	Cmpl	H0251	1
H6030	Cmpl	H0376	1
H6030	Cmpl	H0776	1
H6030	Cmpl	H0784	1
H6030	Cmpl	H1121	1
H6030	Cmpl	H3427	1
H6030	Cmpl	H3605	1
H6030	Cmpl	H4246	1
H6030	Cmpl	H4428	1
H6030	Cmpl	H5315	1
H6030	Cmpl	H6924	1
H6030	Cmpl	H7379	1
H6030	Objc	H0251	1
H6030	Objc	H0565	1
H6030	Objc	H0776	1
H6030	Objc	H0886	1
H6030	Objc	H1121	1
H6030	Objc	H1471	1
H6030	Objc	H1715	1
H6030	Objc	H1847	1
H6030	Objc	H2506	1
H6030	Objc	H2778	1
H6030	Objc	H2896	1
H6030	Objc	H3324	1
H6030	Objc	H3548	1
H6030	Objc	H3627	1
H6030	Objc	H5375	1
H6030	Objc	H5627	1
H6030	Objc	H5650	1
H6030	Objc	H5794	1
H6030	Objc	H5971	1
H6030	Objc	H7186	1
H6030	Objc	H7307	1
H6030	Objc	H7723	1
H6030	Objc	H7965	1
H6030	Objc	H8064	1
H6030	Objc	H8492	1
H6030	Subj	H0001	1
H6030	Subj	H0251	1
H6030	Subj	H0339	1
H6030	Subj	H0430	1
H6030	Subj	H0776	1
H6030	Subj	H0940	1
H6030	Subj	H0980	1
H6030	Subj	H1100	1
H6030	Subj	H1419	1
H6030	Subj	H1697	1
H6030	Subj	H1730	1
H6030	Subj	H1971	1
H6030	Subj	H2568	1
H6030	Subj	H2677	1
H6030	Subj	H2850	1
H6030	Subj	H3701	1
H6030	Subj	H3778	1
H6030	Subj	H3956	1
H6030	Subj	H4675	1
H6030	Subj	H5707	1
H6030	Subj	H5771	1
H6030	Subj	H6223	1
H6030	Subj	H6310	1
H6030	Subj	H6440	1
H6030	Subj	H6666	1
H6030	Subj	H7230	1
H6030	Subj	H7451	1
H6030	Subj	H7453	1
H6030	Subj	H7523	1
H6030	Subj	H7626	1
H6030	Subj	H7832	1
H6030	Subj	H7892	1
H6030	Subj	H8193	1
H6030	Subj	H8283	1
H6030	Subj	H8334	1
H6031	Cmpl	H0430	1
H6031	Cmpl	H3027	1
H6031	Cmpl	H8478	1
H6031	Objc	H0001	1
H6031	Objc	H0490	1
H6031	Objc	H2158	1
H6031	Objc	H2233	1
H6031	Objc	H2930	1
H6031	Objc	H3490	1
H6031	Objc	H3581	1
H6031	Objc	H3605	1
H6031	Objc	H4941	1
H6031	Objc	H5079	1
H6031	Objc	H5159	1
H6031	Objc	H6184	1
H6031	Objc	H6370	1
H6031	Objc	H6666	1
H6031	Objc	H7230	1
H6031	Objc	H7272	1
H6031	Objc	H7453	1
H6031	Subj	H0001	1
H6031	Subj	H0120	1
H6031	Subj	H0191	1
H6031	Subj	H0376	1
H6059	Cmpl	H1637	1
H6059	Cmpl	H3342	1
H6059	Cmpl	H6629	1
H6064	Cmpl	H6662	1
H6064	Objc	H0776	1
H6064	Objc	H2091	1
H6072	Objc	H7563	1
H6087	Cmpl	H1121	1
H6087	Cmpl	H3820	1
H6087	Objc	H1697	1
H6087	Objc	H6944	1
H6087	Objc	H7307	1
H6087	Subj	H0376	1
H6087	Subj	H4428	1
H6105	Cmpl	H7218	1
H6105	Cmpl	H8185	1
H6105	Subj	H0490	1
H6105	Subj	H3581	1
H6105	Subj	H4878	1
H6105	Subj	H6789	1
H6105	Subj	H7218	1
H6113	Cmpl	H1004	1
H6113	Cmpl	H1121	1
H6113	Cmpl	H1157	1
H6113	Cmpl	H3605	1
H6113	Cmpl	H4325	1
H6113	Cmpl	H7358	1
H6113	Objc	H2220	1
H6113	Objc	H4467	1
H6113	Subj	H0376	1
H6113	Subj	H3581	1
H6113	Subj	H8269	1
H6123	Objc	H1121	1
H6131	Cmpl	H6924	1
H6131	Objc	H5193	1
H6131	Objc	H7794	1
H6131	Subj	H6933	1
H6131	Subj	H7161	1
H6131	Subj	H8532	1
H6148	Cmpl	H0001	1
H6148	Cmpl	H7453	1
H6148	Objc	H3820	1
H6148	Objc	H4628	1
H6148	Objc	H5288	1
H6148	Objc	H5650	1
H6148	Subj	H5650	1
H6150	Subj	H3605	1
H6150	Subj	H8057	1
H6165	Cmpl	H0650	1
H6165	Cmpl	H4325	1
H6165	Subj	H0929	1
H6165	Subj	H5315	1
H6165	Subj	H7704	1
H6168	Cmpl	H8268	1
H6168	Objc	H0727	1
H6168	Objc	H0731	1
H6168	Objc	H3247	1
H6168	Objc	H3537	1
H6168	Objc	H4043	1
H6168	Objc	H4726	1
H6168	Objc	H6596	1
H6168	Objc	H7607	1
H6168	Subj	H4791	1
H6168	Subj	H7307	1
H6186	Cmpl	H0784	1
H6186	Cmpl	H2889	1
H6186	Cmpl	H2896	1
H6186	Cmpl	H4501	1
H6186	Cmpl	H4899	1
H6186	Cmpl	H5869	1
H6186	Cmpl	H5892	1
H6186	Cmpl	H6607	1
H6186	Cmpl	H7451	1
H6186	Objc	H0776	1
H6186	Objc	H3899	1
H6186	Objc	H4043	1
H6186	Objc	H4196	1
H6186	Objc	H4405	1
H6186	Objc	H4634	1
H6186	Objc	H5409	1
H6186	Objc	H5930	1
H6186	Objc	H6309	1
H6186	Objc	H6793	1
H6186	Objc	H7218	1
H6186	Objc	H7651	1
H6186	Objc	H7770	1
H6186	Subj	H0376	1
H6188	Objc	H6190	1
H6188	Objc	H6529	1
H6192	Subj	H4325	1
H6201	Objc	H2919	1
H6201	Subj	H3948	1
H6201	Subj	H8064	1
H6202	Objc	H4196	1
H6202	Objc	H5697	1
H6206	Objc	H0430	1
H6206	Objc	H1995	1
H6206	Objc	H5086	1
H6206	Objc	H5929	1
H6209	Objc	H0759	1
H6209	Subj	H2346	1
H6209	Subj	H7342	1
H6213	Cmpl	H0009	1
H6213	Cmpl	H0068	1
H6213	Cmpl	H0269	1
H6213	Cmpl	H0312	1
H6213	Cmpl	H0457	1
H6213	Cmpl	H0519	1
H6213	Cmpl	H0641	1
H6213	Cmpl	H0702	1
H6213	Cmpl	H0732	1
H6213	Cmpl	H0801	1
H6213	Cmpl	H0948	1
H6213	Cmpl	H1167	1
H6213	Cmpl	H1270	1
H6213	Cmpl	H1323	1
H6213	Cmpl	H1406	1
H6213	Cmpl	H1569	1
H6213	Cmpl	H1612	1
H6213	Cmpl	H1616	1
H6213	Cmpl	H1709	1
H6213	Cmpl	H1755	1
H6213	Cmpl	H1818	1
H6213	Cmpl	H1964	1
H6213	Cmpl	H2091	1
H6213	Cmpl	H2132	1
H6213	Cmpl	H2154	1
H6213	Cmpl	H2181	1
H6213	Cmpl	H2279	1
H6213	Cmpl	H2543	1
H6213	Cmpl	H2545	1
H6213	Cmpl	H2708	1
H6213	Cmpl	H3064	1
H6213	Cmpl	H3196	1
H6213	Cmpl	H3425	1
H6213	Cmpl	H3427	1
H6213	Cmpl	H3603	1
H6213	Cmpl	H3608	1
H6213	Cmpl	H3671	1
H6213	Cmpl	H3682	1
H6213	Cmpl	H3689	1
H6213	Cmpl	H3701	1
H6213	Cmpl	H3725	1
H6213	Cmpl	H3727	1
H6213	Cmpl	H3754	1
H6213	Cmpl	H3758	1
H6213	Cmpl	H3805	1
H6213	Cmpl	H3899	1
H6213	Cmpl	H3909	1
H6213	Cmpl	H3967	1
H6213	Cmpl	H4060	1
H6213	Cmpl	H4421	1
H6213	Cmpl	H4436	1
H6213	Cmpl	H4446	1
H6213	Cmpl	H4467	1
H6213	Cmpl	H4539	1
H6213	Cmpl	H4598	1
H6213	Cmpl	H4735	1
H6213	Cmpl	H4828	1
H6213	Cmpl	H4884	1
H6213	Cmpl	H4899	1
H6213	Cmpl	H4929	1
H6213	Cmpl	H4948	1
H6213	Cmpl	H5030	1
H6213	Cmpl	H5158	1
H6213	Cmpl	H5178	1
H6213	Cmpl	H5237	1
H6213	Cmpl	H5288	1
H6213	Cmpl	H5291	1
H6213	Cmpl	H5360	1
H6213	Cmpl	H5483	1
H6213	Cmpl	H5488	1
H6213	Cmpl	H5713	1
H6213	Cmpl	H5795	1
H6213	Cmpl	H5869	1
H6213	Cmpl	H5980	1
H6213	Cmpl	H5982	1
H6213	Cmpl	H6086	1
H6213	Cmpl	H6091	1
H6213	Cmpl	H6099	1
H6213	Cmpl	H6285	1
H6213	Cmpl	H6459	1
H6213	Cmpl	H6635	1
H6213	Cmpl	H6763	1
H6213	Cmpl	H6828	1
H6213	Cmpl	H6944	1
H6213	Cmpl	H6996	1
H6213	Cmpl	H7062	1
H6213	Cmpl	H7068	1
H6213	Cmpl	H7130	1
H6213	Cmpl	H7291	1
H6213	Cmpl	H7307	1
H6213	Cmpl	H7393	1
H6213	Cmpl	H7451	1
H6213	Cmpl	H7462	1
H6213	Cmpl	H7562	1
H6213	Cmpl	H7568	1
H6213	Cmpl	H7626	1
H6213	Cmpl	H7716	1
H6213	Cmpl	H8064	1
H6213	Cmpl	H8071	1
H6213	Cmpl	H8130	1
H6213	Cmpl	H8144	1
H6213	Cmpl	H8392	1
H6213	Cmpl	H8414	1
H6213	Cmpl	H8438	1
H6213	Cmpl	H8641	1
H6213	Objc	H0001	1
H6213	Objc	H0034	1
H6213	Objc	H0113	1
H6213	Objc	H0127	1
H6213	Objc	H0168	1
H6213	Objc	H0200	1
H6213	Objc	H0205	1
H6213	Objc	H0214	1
H6213	Objc	H0269	1
H6213	Objc	H0312	1
H6213	Objc	H0331	1
H6213	Objc	H0339	1
H6213	Objc	H0341	1
H6213	Objc	H0400	1
H6213	Objc	H0483	1
H6213	Objc	H0519	1
H6213	Objc	H0520	1
H6213	Objc	H0539	1
H6213	Objc	H0590	1
H6213	Objc	H0668	1
H6213	Objc	H0802	1
H6213	Objc	H0804	1
H6213	Objc	H0926	1
H6213	Objc	H0929	1
H6213	Objc	H0948	1
H6213	Objc	H1061	1
H6213	Objc	H1246	1
H6213	Objc	H1320	1
H6213	Objc	H1348	1
H6213	Objc	H1364	1
H6213	Objc	H1434	1
H6213	Objc	H1471	1
H6213	Objc	H1530	1
H6213	Objc	H1613	1
H6213	Objc	H1688	1
H6213	Objc	H1969	1
H6213	Objc	H1974	1
H6213	Objc	H2010	1
H6213	Objc	H2053	1
H6213	Objc	H2143	1
H6213	Objc	H2212	1
H6213	Objc	H2290	1
H6213	Objc	H2351	1
H6213	Objc	H2374	1
H6213	Objc	H2399	1
H6213	Objc	H2461	1
H6213	Objc	H2474	1
H6213	Objc	H2555	1
H6213	Objc	H2595	1
H6213	Objc	H2612	1
H6213	Objc	H2670	1
H6213	Objc	H2689	1
H6213	Objc	H2905	1
H6213	Objc	H2914	1
H6213	Objc	H2921	1
H6213	Objc	H3004	1
H6213	Objc	H3123	1
H6213	Objc	H3173	1
H6213	Objc	H3196	1
H6213	Objc	H3332	1
H6213	Objc	H3394	1
H6213	Objc	H3427	1
H6213	Objc	H3499	1
H6213	Objc	H3556	1
H6213	Objc	H3632	1
H6213	Objc	H3651	1
H6213	Objc	H3658	1
H6213	Objc	H3758	1
H6213	Objc	H3789	1
H6213	Objc	H3794	1
H6213	Objc	H3802	1
H6213	Objc	H3805	1
H6213	Objc	H3820	1
H6213	Objc	H3843	1
H6213	Objc	H3915	1
H6213	Objc	H3957	1
H6213	Objc	H4020	1
H6213	Objc	H4021	1
H6213	Objc	H4072	1
H6213	Objc	H4149	1
H6213	Objc	H4150	1
H6213	Objc	H4159	1
H6213	Objc	H4191	1
H6213	Objc	H4201	1
H6213	Objc	H4229	1
H6213	Objc	H4284	1
H6213	Objc	H4289	1
H6213	Objc	H4325	1
H6213	Objc	H4370	1
H6213	Objc	H4410	1
H6213	Objc	H4492	1
H6213	Objc	H4546	1
H6213	Objc	H4552	1
H6213	Objc	H4624	1
H6213	Objc	H4631	1
H6213	Objc	H4679	1
H6213	Objc	H4701	1
H6213	Objc	H4720	1
H6213	Objc	H4724	1
H6213	Objc	H4729	1
H6213	Objc	H4818	1
H6213	Objc	H4820	1
H6213	Objc	H4842	1
H6213	Objc	H4880	1
H6213	Objc	H4948	1
H6213	Objc	H5048	1
H6213	Objc	H5145	1
H6213	Objc	H5175	1
H6213	Objc	H5228	1
H6213	Objc	H5315	1
H6213	Objc	H5347	1
H6213	Objc	H5359	1
H6213	Objc	H5393	1
H6213	Objc	H5439	1
H6213	Objc	H5449	1
H6213	Objc	H5466	1
H6213	Objc	H5483	1
H6213	Objc	H5566	1
H6213	Objc	H5608	1
H6213	Objc	H5612	1
H6213	Objc	H5631	1
H6213	Objc	H5633	1
H6213	Objc	H5699	1
H6213	Objc	H5828	1
H6213	Objc	H5842	1
H6213	Objc	H5850	1
H6213	Objc	H5892	1
H6213	Objc	H5909	1
H6213	Objc	H5944	1
H6213	Objc	H5975	1
H6213	Objc	H6041	1
H6213	Objc	H6057	1
H6213	Objc	H6091	1
H6213	Objc	H6116	1
H6213	Objc	H6240	1
H6213	Objc	H6242	1
H6213	Objc	H6249	1
H6213	Objc	H6371	1
H6213	Objc	H6415	1
H6213	Objc	H6430	1
H6213	Objc	H6440	1
H6213	Objc	H6446	1
H6213	Objc	H6472	1
H6213	Objc	H6508	1
H6213	Objc	H6556	1
H6213	Objc	H6571	1
H6213	Objc	H6629	1
H6213	Objc	H6635	1
H6213	Objc	H6664	1
H6213	Objc	H6672	1
H6213	Objc	H6712	1
H6213	Objc	H6720	1
H6213	Objc	H6734	1
H6213	Objc	H6826	1
H6213	Objc	H6856	1
H6213	Objc	H7023	1
H6213	Objc	H7064	1
H6213	Objc	H7133	1
H6213	Objc	H7243	1
H6213	Objc	H7272	1
H6213	Objc	H7307	1
H6213	Objc	H7350	1
H6213	Objc	H7453	1
H6213	Objc	H7549	1
H6213	Objc	H7562	1
H6213	Objc	H7569	1
H6213	Objc	H7611	1
H6213	Objc	H7639	1
H6213	Objc	H7709	1
H6213	Objc	H7718	1
H6213	Objc	H7974	1
H6213	Objc	H8059	1
H6213	Objc	H8077	1
H6213	Objc	H8196	1
H6213	Objc	H8199	1
H6213	Objc	H8222	1
H6213	Objc	H8251	1
H6213	Objc	H8269	1
H6213	Objc	H8278	1
H6213	Objc	H8314	1
H6213	Objc	H8316	1
H6213	Objc	H8345	1
H6213	Objc	H8397	1
H6213	Objc	H8403	1
H6213	Objc	H8442	1
H6213	Objc	H8449	1
H6213	Objc	H8454	1
H6213	Objc	H8484	1
H6213	Objc	H8588	1
H6213	Objc	H8597	1
H6213	Objc	H8650	1
H6213	Objc	H8655	1
H6213	Subj	H0100	1
H6213	Subj	H0113	1
H6213	Subj	H0249	1
H6213	Subj	H0259	1
H6213	Subj	H0269	1
H6213	Subj	H0639	1
H6213	Subj	H0970	1
H6213	Subj	H1320	1
H6213	Subj	H1330	1
H6213	Subj	H1576	1
H6213	Subj	H1682	1
H6213	Subj	H1870	1
H6213	Subj	H2091	1
H6213	Subj	H2180	1
H6213	Subj	H2205	1
H6213	Subj	H2233	1
H6213	Subj	H2509	1
H6213	Subj	H2543	1
H6213	Subj	H2563	1
H6213	Subj	H2689	1
H6213	Subj	H2715	1
H6213	Subj	H2782	1
H6213	Subj	H2966	1
H6213	Subj	H3117	1
H6213	Subj	H3409	1
H6213	Subj	H3477	1
H6213	Subj	H3581	1
H6213	Subj	H3712	1
H6213	Subj	H3754	1
H6213	Subj	H3967	1
H6213	Subj	H4125	1
H6213	Subj	H4219	1
H6213	Subj	H4294	1
H6213	Subj	H4436	1
H6213	Subj	H4501	1
H6213	Subj	H4503	1
H6213	Subj	H4611	1
H6213	Subj	H4639	1
H6213	Subj	H4878	1
H6213	Subj	H5030	1
H6213	Subj	H5038	1
H6213	Subj	H5288	1
H6213	Subj	H5341	1
H6213	Subj	H5592	1
H6213	Subj	H5680	1
H6213	Subj	H5757	1
H6213	Subj	H5785	1
