strong	sense	gloss	count	share
H3513	2	heavy	20	0.177
H3513	3	hardened	7	0.062
H3513	4	honorable	5	0.044
H3513	5	heavier	4	0.035
H3513	7	honor	3	0.027
H3513	6	pressed hard	3	0.027
H3513	10	glorious	2	0.018
H3513	8	enjoy ~ glory	2	0.018
H3513	11	nobles	2	0.018
H3513	9	multiply	2	0.018
H3514	1	heavy	3	0.75
H3515	1	heavy	15	0.366
H3515	2	severe	9	0.22
H3515	3	great	9	0.22
H3515	4	difficult	3	0.073
H3515	6	rich	2	0.049
H3515	5	slow	2	0.049
H3516	1	liver	14	1.0
H3517	1	difficulty	1	1.0
H3518	1	quenched	23	0.958
H3519	1	glory	199	0.995
H3520	1	glorious	2	0.667
H3523	1	quilt	2	1.0
H3524	1	mighty	8	0.8
H3525	1	fetters	2	1.0
H3526	1	wash	47	0.922
H3526	2	fuller’s	4	0.078
H3527	1	multiplies	1	0.5
H3530	1	distance of	3	1.0
H3531	1	sieve	1	1.0
H3532	1	male lambs	105	0.981
H3532	2	sheep	2	0.019
H3533	1	subdued	12	0.857
H3533	2	enslaved	2	0.143
H3534	1	footstool	1	1.0
H3535	1	ewe lamb	8	1.0
H3536	1	furnace	4	1.0
H3537	1	jar	18	1.0
H3538	1	lying	1	1.0
H3539	1	rubies	2	1.0
H3543	1	dim	4	0.4
H3543	3	faded	2	0.2
H3543	2	be blind	2	0.2
H3544	1	faded	4	0.571
H3545	1	remedy	1	1.0
H3546	1	able	4	1.0
H3547	1	serve ~ aspriests	23	1.0
H3548	1	priest	750	1.0
H3549	1	priests	8	1.0
H3550	1	priesthood	14	1.0
H3551	1	windows	1	1.0
H3553	1	helmet	6	1.0
H3554	1	scorched	2	1.0
H3555	1	burn	2	1.0
H3556	1	stars	37	1.0
H3557	1	provided	18	0.474
H3557	2	held	10	0.263
H3557	3	endure	7	0.184
H3558	1	ornaments	2	1.0
H3559	1	prepared	88	0.406
H3559	2	established	84	0.387
H3559	3	steadfast	13	0.06
H3559	4	ready	10	0.046
H3559	7	right	3	0.014
H3559	8	sure information	3	0.014
H3559	9	set up	3	0.014
H3559	6	fashion	3	0.014
H3559	5	made ~ ready	3	0.014
H3559	10	firmly	2	0.009
H3559	11	rests	2	0.009
H3561	1	cakes	2	1.0
H3563	1	cup	34	1.0
H3564	1	furnace	9	1.0
H3574	1	prosperity	1	1.0
H3576	1	lie	12	0.75
H3576	2	prove ~ aliar	2	0.125
H3577	1	lies	30	0.968
H3581	1	strength	71	0.563
H3581	2	power	48	0.381
H3581	3	power	3	0.024
H3581	4	wealth	2	0.016
H3582	1	hide	19	0.594
H3582	2	destroyed	12	0.375
H3583	1	painted	1	1.0
H3584	2	deny	7	0.318
H3584	1	deceiving	7	0.318
H3584	3	cringe	5	0.227
H3584	4	become gaunt	3	0.136
H3585	1	lies	5	0.833
H3586	1	deceitful	1	1.0
H3587	1	branding	1	1.0
H3590	1	sparks	1	1.0
H3591	1	javelin	9	1.0
H3593	1	battle	1	1.0
H3595	1	basin	21	0.913
H3596	1	scoundrel	2	1.0
H3597	1	hammers	1	1.0
H3598	1	pleiades	3	1.0
H3599	1	bag	3	0.6
H3599	2	purse	2	0.4
H3600	1	stove	1	1.0
H3601	1	distaff	1	1.0
H3603	1	talents	48	0.706
H3603	2	plain	13	0.191
H3603	3	loaf	7	0.103
H3604	1	talents	1	1.0
H3606	1	all	46	0.561
H3606	2	any	17	0.207
H3606	3	whole	8	0.098
H3606	4	any	5	0.061
H3606	5	any of	3	0.037
H3606	6	all	2	0.024
H3607	1	restrained	10	0.588
H3607	2	shut up	4	0.235
H3607	3	kept	3	0.176
H3608	1	prison	10	1.0
H3610	1	two kinds	4	1.0
H3611	1	dogs	32	1.0
H3615	1	finished	82	0.394
H3615	2	consumed	58	0.279
H3615	3	fail	18	0.087
H3615	4	spend	13	0.062
H3615	5	ended	8	0.038
H3615	6	decided	5	0.024
H3615	7	complete	4	0.019
H3615	10	come to an end	3	0.014
H3615	8	fulfill	3	0.014
H3615	9	come to an end	3	0.014
H3615	11	perish	3	0.014
H3615	13	put an end	2	0.01
H3615	14	emptied	2	0.01
H3615	12	faints	2	0.01
H3616	1	strain	1	1.0
H3617	1	end	18	0.947
H3618	1	daughter-in-law	19	0.559
H3618	2	bride	15	0.441
H3619	1	basket	3	1.0
H3623	1	bride	1	1.0
H3624	1	full vigor	1	0.5
H3627	1	vessels	181	0.557
H3627	2	weapons	56	0.172
H3627	3	articles	42	0.129
H3627	4	baggage	18	0.055
H3627	5	instruments	17	0.052
H3627	6	jewels	10	0.031
H3628	1	imprisonment	2	1.0
H3629	1	kidneys	19	0.613
H3629	2	heart	12	0.387
H3631	1	failing	2	1.0
H3632	1	perfect	9	0.643
H3632	2	all	3	0.214
H3632	3	whole	2	0.143
H3634	1	perfected	2	1.0
H3635	1	finished	7	1.0
H3637	1	humiliated	26	0.684
H3637	2	ashamed	12	0.316
H3639	1	disgrace	30	1.0
H3640	1	shame	1	1.0
H3642	1	faints	1	1.0
H3646	1	cummin	3	1.0
H3647	1	laid up in store	1	1.0
H3648	1	aroused	3	0.75
H3649	1	idolatrous priests	3	1.0
H3650	1	blackness	1	1.0
H3651	1	right	8	0.348
H3651	2	honest	6	0.261
H3651	3	so	5	0.217
H3653	1	stand	12	0.706
H3653	2	office	4	0.235
H3654	1	gnats	7	1.0
H3655	1	flatter	2	0.5
H3655	2	adopt	2	0.5
H3657	1	root	1	1.0
H3658	1	lyre	42	1.0
H3664	1	gather	9	0.818
H3665	1	humbled	36	1.0
H3666	1	bundle	1	1.0
H3667	1	traders	1	1.0
H3669	1	merchants	3	1.0
H3670	1	hide	1	1.0
H3671	1	wings	82	0.752
H3671	2	corner	16	0.147
H3671	3	corners	6	0.055
H3671	4	winged	5	0.046
H3673	1	assemble	3	1.0
H3674	1	colleagues	1	1.0
H3675	1	associates	7	1.0
H3676	1	throne	1	1.0
H3677	1	full moon	2	1.0
H3678	1	throne	135	1.0
H3679	1	chaldean	1	1.0
H3680	1	covered	138	0.908
H3680	2	conceals	8	0.053
H3680	3	hide	3	0.02
H3680	4	clothed	2	0.013
H3681	1	covering	2	1.0
H3682	1	covering	8	1.0
H3683	1	cut down	2	1.0
H3684	1	fool	63	0.9
H3684	2	foolish	7	0.1
H3685	1	orion	3	0.75
H3687	1	folly	1	1.0
H3688	1	foolish	1	1.0
H3689	1	loins	11	0.846
H3689	2	foolish	2	0.154
H3690	1	confidence	1	0.5
H3697	1	trim	2	1.0
H3698	1	spelt	3	1.0
H3699	1	divided	1	1.0
H3700	1	long	4	0.667
H3701	1	silver	397	0.985
H3701	2	price	6	0.015
H3702	1	silver	13	1.0
H3704	1	magic bands	2	1.0
H3707	1	provoking ~ toanger	54	1.0
H3708	1	provocation	16	0.64
H3708	2	grief	9	0.36
H3709	1	hands	135	0.699
H3709	2	dish	25	0.13
H3709	3	sole	21	0.109
H3709	4	socket	4	0.021
H3709	5	palm	4	0.021
H3709	6	hand of	2	0.01
H3710	1	rocks	2	1.0
H3711	1	soothes	1	1.0
H3712	1	palm branch	3	1.0
H3713	1	bowls	8	0.667
H3713	2	dish	4	0.333
H3714	1	plaster	1	1.0
H3715	1	young lions	31	1.0
H3717	1	doubled	5	1.0
H3718	1	double	3	1.0
H3719	1	bent	1	1.0
H3720	1	famine	2	1.0
H3721	1	bowed down	5	1.0
H3722	1	make atonement	85	0.833
H3722	2	forgive	13	0.127
H3722	3	appease	2	0.02
H3723	1	villages	1	1.0
H3724	1	ransom	16	0.889
H3724	2	bribe	2	0.111
H3725	1	atonement	8	1.0
H3727	1	mercy seat	27	1.0
H3728	1	cower	1	1.0
H3729	1	bound	4	1.0
H3730	1	bud	16	0.889
H3730	2	capitals	2	0.111
H3733	1	lambs	13	0.812
H3733	2	battering rams	3	0.188
H3734	1	cors	9	1.0
H3735	1	troubled	1	1.0
H3736	1	clothed	1	1.0
H3737	1	turbans	1	1.0
H3738	1	dug	11	0.786
H3739	1	buy	3	0.6
H3739	2	bargain	2	0.4
H3740	1	feast	1	1.0
H3741	1	meadows	1	1.0
H3742	1	cherubim	91	1.0
H3744	1	herald	1	1.0
H3745	1	issued a proclamation	1	1.0
H3748	1	divorce	4	1.0
H3749	1	ledge	2	1.0
H3750	1	saffron	1	1.0
H3753	1	camels	1	1.0
H3754	1	vineyard	92	1.0
H3755	1	vinedressers	5	1.0
H3758	1	crimson	3	1.0
H3759	1	fruitful field	17	1.0
H3764	1	throne	3	1.0
H3765	1	ravages	1	1.0
H3766	1	bow down	17	0.472
H3766	2	sank	11	0.306
H3766	3	he kneels	3	0.083
H3766	5	make wretched	2	0.056
H3766	4	sink	2	0.056
H3767	1	legs	9	1.0
H3768	1	linen	1	1.0
H3769	1	dancing	2	1.0
H3770	1	belly	1	1.0
H3772	1	cut off	152	0.528
H3772	2	made	89	0.309
H3772	3	cut down	27	0.094
H3772	4	lack	12	0.042
H3772	5	cut	8	0.028
H3773	1	beams	3	1.0
H3775	1	sheep	13	1.0
H3776	1	lamb	1	1.0
H3779	1	chaldeans	8	1.0
H3780	1	sleek	1	1.0
H3781	1	hatchets	1	1.0
H3782	1	stumble	53	0.855
H3782	2	failing	4	0.065
H3782	3	feeble	3	0.048
H3782	4	stumble	2	0.032
H3783	1	fall	1	1.0
H3784	1	sorcerers	6	1.0
H3785	1	sorceries	6	1.0
H3786	1	sorcerers	1	1.0
H3787	2	right	1	0.5
H3788	1	skill	3	1.0
H3789	1	written	219	0.982
H3789	2	signed	3	0.013
H3790	1	wrote	8	1.0
H3791	1	script	14	0.824
H3791	2	entries	2	0.118
H3792	1	writing	10	0.833
H3793	1	marks	1	1.0
H3795	1	beaten	5	1.0
H3796	1	wall	1	1.0
H3797	1	walls	2	1.0
H3799	1	stain	1	1.0
H3800	1	gold	9	1.0
H3801	1	robe	29	1.0
H3802	1	side	34	0.507
H3802	2	shoulders	21	0.313
H3802	3	shoulder pieces	8	0.119
H3802	4	supports	4	0.06
H3803	1	surround	6	1.0
H3804	1	crown	3	1.0
H3805	1	capital	24	1.0
H3806	1	crush	1	1.0
H3807	1	crushed	13	0.765
H3807	2	beat	3	0.176
H3811	1	weary	19	1.0
H3813	1	covered	1	1.0
H3816	1	peoples	21	0.677
H3816	2	nations	10	0.323
H3820	1	heart	567	0.945
H3820	2	sense	19	0.032
H3820	3	heart	4	0.007
H3820	4	heart	3	0.005
H3820	6	heart of	2	0.003
H3820	5	mind	2	0.003
H3821	1	heart	1	1.0
H3823	1	let her make bread	4	0.8
H3824	1	heart	240	0.952
H3824	2	thought of	5	0.02
H3824	3	understanding	3	0.012
H3824	4	heart	2	0.008
H3825	1	mind	7	1.0
H3826	1	heart	1	1.0
H3827	1	flame	1	1.0
H3828	1	frankincense	21	1.0
H3830	1	clothing	46	0.979
H3831	1	clothes	2	1.0
H3832	1	comes to ruin	3	1.0
H3833	1	lioness	14	1.0
H3834	1	cakes	2	0.667
H3835	1	cleansed	7	0.875
H3836	1	white	29	1.0
H3839	1	poplar	2	1.0
H3842	1	moon	3	1.0
H3843	1	bricks	11	0.917
H3847	1	clothed	91	0.948
H3847	2	took possession of	3	0.031
H3848	1	clothed	3	1.0
H3849	1	log	5	1.0
H3851	1	flame	8	0.667
H3851	2	blade	2	0.167
H3851	3	flashing	2	0.167
H3852	1	flame	18	0.947
H3854	1	study	1	1.0
H3856	1	languished	2	1.0
H3857	1	sets on fire	4	0.364
H3857	2	burned	3	0.273
H3857	3	kindles	2	0.182
H3857	4	burns up	2	0.182
H3858	1	flaming	2	1.0
H3859	1	delicious morsels	2	1.0
H3862	1	company	1	1.0
H3867	1	join	21	0.808
H3867	2	borrower	3	0.115
H3867	3	lender	2	0.077
H3868	1	devious	4	0.667
H3868	2	escape	2	0.333
H3869	1	almond	1	1.0
H3871	1	tablets	38	0.884
H3871	2	boards	4	0.093
H3874	1	wrapped	3	1.0
H3875	1	shroud	1	1.0
H3879	1	levites	4	1.0
H3880	1	garland	2	1.0
H3882	1	leviathan	6	1.0
H3883	1	stairway	1	1.0
H3885	1	spend the night	62	0.738
H3885	2	lodge	14	0.167
H3885	3	remain	5	0.06
H3885	4	dwells	2	0.024
H3886	1	rash	2	1.0
H3887	1	scoffer	26	0.929
H3887	2	envoys	2	0.071
H3888	1	knead	5	1.0
H3891	1	devious	1	1.0
H3892	1	fresh	6	1.0
H3893	1	vigor	1	1.0
H3894	1	food	1	0.5
H3895	1	cheek	16	0.8
H3895	2	jawbone	4	0.2
H3897	1	lick up	3	0.5
H3897	2	lick	3	0.5
H3898	1	fight	174	0.983
H3898	2	consumed	3	0.017
H3899	1	bread	284	0.956
H3899	2	loaves of bread	9	0.03
H3899	3	food	3	0.01
H3900	1	feast	1	1.0
H3901	1	war	1	1.0
H3904	1	concubines	3	1.0
H3905	1	oppressed	15	0.789
H3905	2	pressed	3	0.158
H3906	1	oppression	8	0.667
H3906	2	reduced rations	4	0.333
H3907	1	whispering	2	0.667
H3908	1	charmed	3	0.6
H3909	1	quiet	4	0.571
H3909	2	secret arts	3	0.429
H3910	1	myrrh	2	1.0
H3911	1	lizard	1	1.0
H3913	1	sharpen	3	0.6
H3914	1	wreaths	3	1.0
H3915	1	night	217	0.931
H3915	2	night	14	0.06
H3915	3	night	2	0.009
H3916	1	night	5	1.0
H3917	1	lilith	1	1.0
H3918	1	lion	3	1.0
H3920	1	captured	118	0.975
H3921	1	being caught	1	1.0
H3924	1	loops	13	1.0
H3925	1	teach	57	0.663
H3925	2	learn	23	0.267
H3925	3	expert	2	0.023
H3925	4	teach	2	0.023
H3928	1	taught	3	0.5
H3928	2	accustomed to	2	0.333
H3930	1	throat	1	1.0
H3931	1	mocked	1	1.0
H3932	1	mock	17	0.944
H3933	1	scorn	7	1.0
H3934	1	mocked	1	0.5
H3937	1	strange language	1	1.0
H3938	1	eat	1	1.0
H3939	1	wormwood	8	0.889
H3940	1	torches	12	0.923
H3943	1	grasped	2	0.667
H3944	1	scoffing	3	1.0
H3947	1	took	756	0.783
H3947	2	take	72	0.075
H3947	3	receive	58	0.06
H3947	4	bring	32	0.033
H3947	5	get	22	0.023
H3947	6	got	6	0.006
H3947	7	bring	5	0.005
H3947	8	received	4	0.004
H3947	11	get	2	0.002
H3947	10	flashing	2	0.002
H3947	12	put	2	0.002
H3947	13	raid	2	0.002
H3947	9	received	2	0.002
H3948	1	teaching	9	1.0
H3950	1	gather	33	0.892
H3950	3	gather	2	0.054
H3950	2	collected	2	0.054
H3951	1	gleanings	2	1.0
H3952	1	laps	7	1.0
H3953	1	glean	1	1.0
H3954	1	spring crop	2	1.0
H3955	2	cakes	1	0.5
H3956	1	tongue	94	0.803
H3956	2	language	15	0.128
H3956	3	bay	3	0.026
H3956	4	bar	2	0.017
H3957	1	chambers	47	1.0
H3958	1	jacinth	2	1.0
H3960	1	slanders	2	1.0
H3961	1	language	7	1.0
H3963	1	measure	1	1.0
H3965	1	granaries	1	1.0
H3966	1	might	2	1.0
H3970	1	desires	1	1.0
H3971	1	defect	17	0.81
H3971	3	blemish	2	0.095
H3971	2	spot	2	0.095
H3972	1	anything	23	0.719
H3972	2	anything	6	0.188
H3972	3	something	2	0.062
H3973	1	refuse	1	1.0
H3974	1	light	18	0.947
H3975	1	den	1	1.0
H3976	1	scales	15	1.0
H3977	1	scales	1	1.0
H3978	1	food	29	0.967
H3979	1	knife	4	1.0
H3980	1	fuel	2	1.0
H3981	1	efforts	1	1.0
H3982	1	command	3	1.0
H3983	1	requested	2	1.0
H3984	1	vessels	7	1.0
H3985	1	refused	41	1.0
H3986	1	refuse	4	1.0
H3987	1	refuse	1	1.0
H3988	1	rejected	75	0.987
H3989	1	baked	1	1.0
H3990	1	darkness	1	1.0
H3991	1	thick darkness	1	1.0
H3992	1	destructive	3	0.75
H3993	1	ambush	5	1.0
H3994	1	curse	5	1.0
H3995	1	set apart	1	1.0
H3996	1	entrance	14	0.609
H3996	2	setting	8	0.348
H3998	1	confusion	2	1.0
H3999	1	flood	13	1.0
H4001	1	conquering	3	1.0
H4002	1	springs	3	1.0
H4003	1	desolation	1	1.0
H4004	1	choice	2	1.0
H4005	1	choicest	12	1.0
H4007	1	hope	3	1.0
H4008	1	thoughtless utterance	2	1.0
H4009	1	trust	14	0.933
H4010	1	joy	1	1.0
H4011	1	structure	1	1.0
H4013	1	fortified	37	1.0
H4015	1	pick	1	1.0
H4016	1	genitals	1	1.0
H4018	1	hearths	1	1.0
H4020	1	braided	1	1.0
H4021	1	headdresses	4	1.0
H4022	1	choice things	6	0.75
H4022	2	choice	2	0.25
H4024	1	tower	1	1.0
H4026	1	tower	43	0.956
H4026	2	high ~ platform	2	0.044
H4030	1	precious gifts	4	1.0
H4032	1	terror	9	1.0
H4033	1	sojourning	10	0.909
H4034	1	fears	3	1.0
H4035	1	barn	1	1.0
H4037	1	axes	1	1.0
H4038	1	sickle	2	1.0
H4039	1	scroll	21	1.0
H4040	1	scroll	1	1.0
H4041	1	hordes	1	1.0
H4042	1	delivered	3	1.0
H4043	1	shield	63	1.0
H4044	1	anguish	1	1.0
H4045	1	rebuke	1	1.0
H4046	1	plague	26	1.0
H4048	1	cast	1	0.5
H4049	1	overthrow	1	1.0
H4050	1	saws	4	1.0
H4052	1	offsets	1	1.0
H4053	1	clods	1	1.0
H4054	1	pasturelands	115	1.0
H4055	2	clothes	4	0.364
H4055	1	armor	4	0.364
H4055	3	measure	2	0.182
H4056	1	altar	1	1.0
H4057	1	wilderness	271	1.0
H4058	1	measured	50	0.962
H4060	1	measurements	34	0.607
H4060	2	measuring	10	0.179
H4060	3	section	7	0.125
H4060	4	stature	4	0.071
H4061	1	tribute	4	1.0
H4062	1	fury	1	1.0
H4063	1	garments	2	1.0
H4064	1	diseases	2	1.0
H4065	1	misleading	1	1.0
H4066	1	strife	10	1.0
H4070	1	dwelling	4	1.0
H4071	1	pyre	2	1.0
H4072	1	ruin	1	1.0
H4073	1	thrusts	1	1.0
H4076	1	medes	5	1.0
H4079	1	contentious	10	1.0
H4082	1	provinces	43	0.811
H4082	2	province	10	0.189
H4083	1	province	11	1.0
H4085	1	mortar	1	1.0
H4087	1	dung-pit	1	1.0
H4090	1	discord	2	1.0
H4093	1	knowledge	6	1.0
H4094	1	thrusts	1	1.0
H4095	1	cliff	2	1.0
H4096	1	tread on	1	1.0
H4097	1	story	2	1.0
H4098	1	threshed	1	1.0
H4102	1	wait	5	0.556
H4102	2	hesitated	4	0.444
H4103	1	panic	12	1.0
H4106	1	skilled	3	0.75
H4107	1	diluted	1	1.0
H4109	1	walk	3	0.6
H4109	2	passageway	2	0.4
H4110	1	praise	1	1.0
H4112	1	beating	2	1.0
H4113	1	miry pits	1	1.0
H4114	1	overthrew	6	1.0
H4115	1	stocks	3	0.75
H4116	1	quickly	45	0.672
H4116	2	hurry	7	0.104
H4116	3	swift	6	0.09
H4116	5	bring quickly	3	0.045
H4116	4	quick	3	0.045
H4117	1	pay	2	0.667
H4118	1	quickly	12	0.857
H4119	1	bride-price	3	1.0
H4123	1	illusions	1	1.0
H4126	1	coming in	2	1.0
H4127	1	melt away	12	0.706
H4127	2	toss ~ about	5	0.294
H4128	1	measured	1	1.0
H4129	1	relative	2	1.0
H4130	1	kinsman	1	1.0
H4131	1	moved	34	0.85
H4131	2	bring down	2	0.05
H4131	3	be shaken	2	0.05
H4132	1	carrying frame	2	0.5
H4133	1	yoke	11	0.917
H4134	1	becomes poor	5	1.0
H4135	1	circumcised	33	0.971
H4138	1	family	10	0.455
H4138	2	birth	9	0.409
H4138	3	born	3	0.136
H4139	1	circumcision	1	1.0
H4141	1	surrounding	1	1.0
H4143	1	foundation	2	1.0
H4144	1	foundations	8	1.0
H4145	1	punishment	2	1.0
H4146	1	foundations	5	1.0
H4147	1	bonds	11	1.0
H4148	1	discipline	47	0.94
H4148	2	punishment	3	0.06
H4150	1	meeting	150	0.673
H4150	2	appointed time	69	0.309
H4150	3	meeting place	3	0.013
H4151	1	ranks	1	1.0
H4152	1	designated	1	1.0
H4155	1	gloom	1	1.0
H4156	1	counsels	7	1.0
H4157	1	burdens	1	1.0
H4159	1	wonders	36	1.0
H4160	1	oppressor	1	1.0
H4161	1	springs	6	0.222
H4161	2	word that comes from	5	0.185
H4161	3	exits	5	0.185
H4161	4	proceeds out of	3	0.111
H4161	5	rising	3	0.111
H4161	7	stages	2	0.074
H4161	6	dawns	2	0.074
H4163	2	latrine	1	0.5
H4164	3	constraint	1	0.333
H4165	1	molten	2	0.667
H4166	2	cast	1	0.5
H4167	1	mock	1	1.0
H4168	1	burning	1	1.0
H4169	1	hearth	1	1.0
H4170	1	snare	27	1.0
H4171	1	exchange	10	0.667
H4171	2	substitute	4	0.267
H4172	1	fear	7	0.583
H4172	2	terror	4	0.333
H4173	1	threshing sledges	3	1.0
H4174	1	descent	4	0.8
H4175	1	teacher	9	1.0
H4177	1	razor	3	1.0
H4180	1	desires	3	1.0
H4181	1	possession	9	1.0
H4184	1	feel	3	1.0
H4185	1	depart	13	0.65
H4185	2	move	6	0.3
H4186	1	live	28	0.636
H4186	2	seat	10	0.227
H4186	3	inhabited	3	0.068
H4186	4	dwelling	2	0.045
H4189	1	cords	1	1.0
H4190	1	salvation	1	1.0
H4191	1	die	487	0.578
H4191	2	kill	121	0.144
H4191	3	put to death	118	0.14
H4191	4	dead	112	0.133
H4191	5	dead body	2	0.002
H4191	6	destroy	2	0.002
H4193	1	death	1	1.0
H4194	1	death	152	0.993
H4195	1	profit	2	0.667
H4196	1	altar	401	1.0
H4197	1	mixed wine	1	1.0
H4198	1	wasting	1	1.0
H4200	1	barns	1	1.0
H4201	1	doorposts	19	1.0
H4202	1	provisions	2	1.0
H4203	1	food	2	1.0
H4204	1	trap	1	1.0
H4205	1	wound	3	1.0
H4206	1	belt	3	1.0
H4207	1	forks	7	1.0
H4208	1	constellations	1	1.0
H4209	1	discretion	10	0.526
H4209	2	schemes	8	0.421
H4210	1	psalm	57	1.0
H4211	1	pruning hooks	4	1.0
H4212	1	snuffers	5	1.0
H4213	1	little	2	0.5
H4213	2	small	2	0.5
H4214	1	fork	2	1.0
H4215	1	scattering winds	1	1.0
H4216	1	constellations	1	1.0
H4217	1	east	62	0.849
H4217	2	rising	6	0.082
H4217	3	east side	3	0.041
H4217	4	sunrise	2	0.027
H4218	1	that is sown	1	1.0
H4219	1	basins	32	1.0
H4220	1	fat animals	2	1.0
H4221	1	marrow	1	1.0
H4222	1	clap	3	1.0
H4223	1	struck	2	0.5
H4224	1	hiding places	2	1.0
H4225	1	set	8	1.0
H4226	1	clamps	2	1.0
H4227	1	griddle	5	1.0
H4228	1	binding	1	1.0
H4229	1	blot out	29	0.806
H4229	2	wipes	4	0.111
H4229	3	wiped away	2	0.056
H4230	1	compass	1	1.0
H4231	1	haven	1	1.0
H4234	1	dancing	6	1.0
H4236	1	vision	4	1.0
H4237	1	window	4	1.0
H4239	1	blows	1	1.0
H4241	4	preserve life	2	0.25
H4241	2	quick	2	0.25
H4241	3	sustenance	2	0.25
H4241	1	relief	2	0.25
H4242	1	price	15	1.0
H4245	1	sickness	6	1.0
H4246	1	dancing	8	1.0
H4247	1	holes	1	1.0
H4251	1	wounded	1	1.0
H4252	1	knives	1	1.0
H4253	1	braids	2	1.0
H4254	1	festal robes	2	1.0
H4255	1	groups	1	1.0
H4256	1	divisions	41	0.976
H4257	1	mahalath	2	1.0
H4260	1	butter	1	1.0
H4261	1	delight	13	1.0
H4262	1	precious things	1	1.0
H4263	1	desire	1	1.0
H4264	1	camp	175	0.814
H4264	2	army	37	0.172
H4264	3	company	3	0.014
H4267	1	strangling	1	1.0
H4268	1	refuge	20	1.0
H4269	1	muzzle	1	1.0
H4270	1	lack	13	1.0
H4272	1	shatter	13	0.929
H4273	1	wounds	1	1.0
H4274	1	quarried	3	1.0
H4275	1	half	2	1.0
H4276	1	half	15	0.938
H4277	1	crushed	1	1.0
H4278	1	depths	1	1.0
H4281	1	plowshare	2	0.667
H4283	1	next day	32	1.0
H4284	1	thoughts	40	0.714
H4284	2	plans	11	0.196
H4284	3	artistic designs	5	0.089
H4285	1	darkness	7	1.0
H4286	1	exposing	1	1.0
H4288	1	ruin	10	0.909
H4289	1	firepans	22	1.0
H4290	1	breaking in	2	1.0
H4291	1	come	5	0.625
H4291	2	reached	3	0.375
H4292	1	broom	1	1.0
H4293	1	place of slaughter	1	1.0
H4294	1	tribe	184	0.73
H4294	2	staff	62	0.246
H4294	3	branches	4	0.016
H4294	4	arrows	2	0.008
H4296	1	bed	26	0.897
H4296	2	beds	2	0.069
H4297	1	injustice	1	1.0
H4298	1	outspread	1	1.0
H4299	1	what ~ spun	1	1.0
H4300	1	rods	1	1.0
H4301	1	hidden treasures	5	1.0
H4302	2	planted	3	0.5
H4302	1	planted	3	0.5
H4303	1	tasty food	8	1.0
H4304	1	cloak	2	1.0
H4305	1	rain	17	1.0
H4306	1	rain	38	1.0
H4307	1	guard	13	0.812
H4307	2	target	3	0.188
H4315	1	best	6	1.0
H4323	1	brook	1	1.0
H4325	1	water	579	0.997
H4325	2	urines of them	2	0.003
H4327	1	kind	31	1.0
H4329	1	canopy	1	1.0
H4330	1	pressing	3	1.0
H4334	1	plateau	16	0.696
H4334	2	uprightness	4	0.174
H4334	3	level	2	0.087
H4339	1	equity	15	0.789
H4339	2	smoothnesses	2	0.105
H4340	1	cords	8	0.889
H4341	1	pain	16	1.0
H4345	1	grating	6	1.0
H4346	1	bed-cover	1	1.0
H4347	1	plagues	16	0.333
H4347	2	slaughter	15	0.312
H4347	3	wound	14	0.292
H4348	1	burn	5	1.0
H4349	1	place	14	0.824
H4349	2	foundation	3	0.176
H4350	1	stands	25	1.0
H4351	1	origin	3	1.0
H4355	1	brought low	2	0.667
H4356	1	folds	3	1.0
H4357	1	purest	1	1.0
H4358	1	full armor	2	1.0
H4359	1	perfection	1	1.0
H4360	1	choice garments	1	1.0
H4361	1	food	1	1.0
H4362	1	treasures	1	1.0
H4364	1	nets	2	1.0
H4365	1	fishing net	3	1.0
H4370	1	undergarments	5	1.0
H4371	1	tribute	6	1.0
H4372	1	covering	16	1.0
H4373	1	number	1	0.5
H4374	1	fat that covers the entrails	1	0.25
H4376	1	sold	76	0.95
H4376	2	seller	4	0.05
H4377	1	price	2	0.667
H4378	1	treasurers	2	1.0
H4379	1	pits	1	1.0
H4380	1	swords	1	1.0
H4383	1	stumbling block	11	0.786
H4383	2	stumble	2	0.143
H4384	1	heap of ruins	2	1.0
H4385	1	writing	9	1.0
H4386	1	fragments	1	1.0
H4387	1	miktam	6	1.0
H4388	2	hollow place	1	0.5
H4389	1	mortar	1	1.0
H4390	1	filled	143	0.572
H4390	2	completed	41	0.164
H4390	3	he ordained	17	0.068
H4390	4	fulfilled	15	0.06
H4390	5	wholeheartedly	8	0.032
H4390	6	satisfy	6	0.024
H4390	7	fill	5	0.02
H4390	8	setting	5	0.02
H4390	9	he is full	2	0.008
H4391	1	filled	2	1.0
H4392	1	full of	44	0.698
H4392	2	full	17	0.27
H4393	1	everything	18	0.474
H4393	2	full	13	0.342
H4393	3	full of	3	0.079
H4393	4	multitude	2	0.053
H4393	5	full of	2	0.053
H4394	1	ordination	11	0.733
H4394	2	setting	4	0.267
H4395	1	harvest	2	0.667
H4396	1	settings	3	1.0
H4397	1	angel	213	1.0
H4398	1	angel	2	1.0
H4399	1	work	147	0.88
H4399	3	craftsmanship	5	0.03
H4399	2	business	5	0.03
H4399	4	purpose	3	0.018
H4399	6	property	2	0.012
H4399	5	things	2	0.012
H4400	1	message	1	1.0
H4402	1	jewels	1	1.0
H4403	1	clothing	8	1.0
H4404	1	brickmaking	3	1.0
H4405	1	words	38	1.0
H4406	1	words	13	0.542
H4406	2	matter	11	0.458
