# multi-word expressions (M1): target phrase -> original lexeme(s); lang=ind; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
sumbangan sukarela	H5071	hbo:5071	fertility	1.0	2	eflomal
sumber air	H4325	hbo:4325	fertility	1.0	3	eflomal
sumpah janji	H7650	hbo:7650	fertility	1.0	2	eflomal
sungai nil	H2975	hbo:2975	fertility	1.0	18	eflomal
sungai perat	H6578	hbo:6578	fertility	1.0	4	eflomal;gloss
sungguh diberkati allah	G3107	grc:3107	fertility	1.0	21	eflomal
sungguh diberkatilah	G3107	grc:3107	fertility	1.0	2	gloss
surat keterangan cerai	G0647	grc:647	fertility	1.0	2	eflomal
surat pengantar	G1992	grc:1992	fertility	1.0	3	eflomal
surat resmi	H0107	hbo:0107	fertility	1.0	2	eflomal
surat sebuah	H5612	hbo:5612	fertility	1.0	2	eflomal
syarat syarat perjanjian	H1285	hbo:1285	fertility	1.0	2	eflomal
syetar boznai	H3675	hbo:3675	fertility	1.0	2	eflomal
syukur kepada	G2168	grc:2168	fertility	1.0	9	gloss
tadinya buta	G5185	grc:5185	fertility	1.0	3	eflomal
tahu bahwa	G1492	grc:1492	fertility	1.0	6	eflomal
tahu betapa	H3045	hbo:3045	fertility	1.0	3	eflomal
tahu saya	G1492	grc:1492	fertility	1.0	3	eflomal
tahun berlalu	H8141	hbo:8141	fertility	1.0	3	eflomal
tahun ibukotanya	H8141	hbo:8141	fertility	1.0	3	eflomal
tahun lamanya	H8141	hbo:8141	fertility	1.0	2	eflomal
tahun masa	H8141	hbo:8141	fertility	1.0	3	eflomal
tahun menderita	G2094	grc:2094	fertility	1.0	3	eflomal
tahun pemerintahan	H8141	hbo:8141	fertility	1.0	11	eflomal
tak berakal budi	H2638	hbo:2638	fertility	1.0	6	eflomal;gloss
takaran jelai	H8184	hbo:8184	fertility	1.0	2	eflomal
takhta kerajaan	H3678	hbo:3678	fertility	1.0	3	eflomal
takut akan	H3374	hbo:3374	fertility	1.0	12	eflomal
tali berbandul	H0594	hbo:0594	fertility	1.0	2	eflomal
tali busur	H3892	hbo:3892	fertility	1.0	4	eflomal;gloss
tali kekang	H4964	hbo:4964	fertility	1.0	2	eflomal
tali talinya	H4340	hbo:4340	fertility	1.0	10	eflomal;gloss
tali tambang	H5688	hbo:5688	fertility	1.0	3	eflomal
taman taman pemujaan dewa	H1593	hbo:1593	fertility	1.0	2	eflomal
tamu tamunya	G3567	grc:3567	fertility	1.0	2	eflomal
tanah negeri	H0776	hbo:0776	fertility	1.0	3	eflomal
tanaman anggur	H1612	hbo:1612	fertility	1.0	3	eflomal
tanaman berduri	H6975	hbo:6975	fertility	1.0	4	eflomal;gloss
tanda ajaib	H0226	hbo:0226	fertility	1.0	2	eflomal
tanda cap	G4972	grc:4972	fertility	1.0	2	eflomal
tanda damai	H8002	hbo:8002	fertility	1.0	91	eflomal;gloss
tanda darah	G0129	grc:129	fertility	1.0	2	eflomal
tanda penyembah	G5480	grc:5480	fertility	1.0	3	eflomal
tanda tanda ajaib	H0226	hbo:0226	fertility	1.0	2	eflomal
tanduk kecil	H7162	hbo:7162	fertility	1.0	2	eflomal
tanduk tanduk	H7161	hbo:7161	fertility	1.0	17	eflomal;gloss
tanduk tanduknya	H7161	hbo:7161	fertility	1.0	6	eflomal;gloss
tangan kananku	H3225	hbo:3225	fertility	1.0	2	gloss
tangan kosong	G2756	grc:2756	fertility	1.0	2	eflomal
tangannya lumpuh	G5495	grc:5495	fertility	1.0	2	eflomal
tangga gedung hutan	H3293	hbo:3293	fertility	1.0	2	eflomal
tangga menuju	H4609	hbo:4609	fertility	1.0	6	eflomal
tanggal april	H2320	hbo:2320	fertility	1.0	3	eflomal
tanpa noda	G0299	grc:299	fertility	1.0	2	gloss
tanpa ragi	H4682	hbo:4682	fertility	1.0	5	eflomal
tebal bejana	H5672	hbo:5672	fertility	1.0	4	eflomal;gloss
tebing batu	H5553	hbo:5553	fertility	1.0	2	eflomal
tegas bersumpah	G3660	grc:3660	fertility	1.0	2	eflomal
tegas melarang	G2008	grc:2008	fertility	1.0	7	eflomal;gloss
teka teki	H2420	hbo:2420	fertility	1.0	6	eflomal;gloss
teka tekinya	H2420	hbo:2420	fertility	1.0	2	gloss
teladan bagi	G5179	grc:5179	fertility	1.0	6	eflomal;gloss
telah bersumpah	H7650	hbo:7650	fertility	1.0	4	eflomal
telapak tangan	H3709	hbo:3709	fertility	1.0	4	eflomal
telinga kanan keluar telinga kiri renungkanlah	G3775	grc:3775	fertility	1.0	13	eflomal
teman omar sefo	H8487	hbo:8487	fertility	1.0	3	eflomal
teman sebangsa	G4773	grc:4773	fertility	1.0	2	eflomal
teman temanmu	G5384	grc:5384	fertility	1.0	2	eflomal
tembok benteng	H2346	hbo:2346	fertility	1.0	3	eflomal
tembok kotamu	H2346	hbo:2346	fertility	1.0	2	gloss
tembok mengelilingi	H2346	hbo:2346	fertility	1.0	2	eflomal
tembok rapuh	H2902	hbo:2902	fertility	1.0	3	eflomal
tembok rumahmu	H7023	hbo:7023	fertility	1.0	2	eflomal
tempat kerjanya	G5058	grc:5058	fertility	1.0	4	eflomal;gloss
tempat kudus	H4720	hbo:4720	fertility	1.0	4	eflomal
tempat mahatinggi	H4791	hbo:4791	fertility	1.0	2	eflomal
tempat pengirikan	H1637	hbo:1637	fertility	1.0	17	eflomal;gloss
tempat pengirikan gandum	H1637	hbo:1637	fertility	1.0	3	eflomal
tempat pengirikan milik	H1637	hbo:1637	fertility	1.0	2	eflomal
tempat pengirikanmu	H1637	hbo:1637	fertility	1.0	4	eflomal;gloss
tempat penyembahan	H1116	hbo:1116	fertility	1.0	2	eflomal
tempat tempat pemujaan	H1116	hbo:1116	fertility	1.0	3	eflomal
tempat tempat pemujaan di bukit bukit	H1116	hbo:1116	fertility	1.0	3	eflomal
tempat tempat penyembahan	H1116	hbo:1116	fertility	1.0	12	eflomal;gloss
tempat tempat penyembahan berhala	H1116	hbo:1116	fertility	1.0	2	eflomal
tempat tidurmu	H4904,H4296	hbo:4904,hbo:4296	phrasal	1.0	7	eflomal;gloss
tempat tidurnya	H4296,H4904	hbo:4296,hbo:4904	phrasal	1.0	14	eflomal;gloss
tempat tinggalku	H0168	hbo:0168	fertility	1.0	3	eflomal
tempat tinggi	H4791	hbo:4791	fertility	1.0	4	eflomal
tempatnya semula	H0870	hbo:0870	fertility	1.0	2	gloss
temurun selamanya	H5769	hbo:5769	fertility	1.0	2	eflomal
tenang tenteram	H7965	hbo:7965	fertility	1.0	3	eflomal
tengah hari	H6672	hbo:6672a	fertility	1.0	8	eflomal;gloss
tengah lautan	H3220	hbo:3220	fertility	1.0	2	eflomal
tengah malam	G3317	grc:3317	fertility	1.0	7	eflomal;gloss
tentang kabar baik	G2098	grc:2098	fertility	1.0	2	eflomal
tentang kedatangan	H8088	hbo:8088	fertility	1.0	4	eflomal;gloss
tentang kristus	G5547	grc:5547	fertility	1.0	3	eflomal
tentara berkuda	H6571	hbo:6571	fertility	1.0	3	eflomal
tentara filistin	H6430	hbo:6430	fertility	1.0	7	eflomal
tentara tentara filistin	H6430	hbo:6430	fertility	1.0	2	eflomal
tentara terbaik	H0970	hbo:0977	fertility	1.0	2	eflomal
tepi aliran air	H4325	hbo:4325	fertility	1.0	2	eflomal
tepi danau	G2281	grc:2281	fertility	1.0	2	eflomal
tepi jalan	H1870	hbo:1870	fertility	1.0	2	eflomal
tepi laut	H3220	hbo:3220	fertility	1.0	8	eflomal
tepi pantai	H3220	hbo:3220	fertility	1.0	3	eflomal
tepi sungai yordan	H3383	hbo:3383	fertility	1.0	10	eflomal
terang benderang	H0216	hbo:0216	fertility	1.0	2	eflomal
teras rumah allah	G2411	grc:2411	fertility	1.0	36	eflomal;gloss
terbaring mati	H5307	hbo:5307	fertility	1.0	2	eflomal
terbelah menelan	H1104	hbo:1104	fertility	1.0	2	eflomal
terbuat kayu aras	H0730	hbo:0730	fertility	1.0	2	eflomal
terbuat perunggu	H5178	hbo:5178	fertility	1.0	2	eflomal
tergerak hatinya	H3820	hbo:3820	fertility	1.0	4	eflomal
terheran heran merasa ngeri	H8074	hbo:8074	fertility	1.0	2	eflomal
terhitung banyaknya	H7097	hbo:7097a	fertility	1.0	4	eflomal;gloss
terhitung beratnya	H4948	hbo:4948	fertility	1.0	2	eflomal
terjadilah ditulis	G0991	grc:991	fertility	1.0	2	eflomal
terjadilah sesuai	G4137	grc:4137	fertility	1.0	2	eflomal
terkagum kagum ilmu sihirnya	G1839	grc:1839	fertility	1.0	2	eflomal
terkena ragi	G2219	grc:2219	fertility	1.0	6	eflomal;gloss
terkena siksaan	G0929	grc:929	fertility	1.0	2	eflomal
terlalu ajaib	H6383	hbo:6383	fertility	1.0	2	gloss
terlalu kecil	H6996	hbo:6996a	fertility	1.0	2	eflomal
terlalu sukar	H6381	hbo:6381	fertility	1.0	2	eflomal
ternak milik	H4735	hbo:4735	fertility	1.0	3	eflomal
ternyata menyebar	H6581	hbo:6581	fertility	1.0	2	eflomal
terompet berulang	H8643	hbo:8643	fertility	1.0	2	eflomal
terompet ditiup	H8628	hbo:8628	fertility	1.0	2	eflomal
terompet tanda serangan musuh	H7782	hbo:7782	fertility	1.0	2	eflomal
terompet terompet	H2689	hbo:2689	fertility	1.0	2	eflomal
terpanggang matahari	H7054	hbo:7054	fertility	1.0	2	eflomal
tersebar seluruh	G3650	grc:3650	fertility	1.0	2	eflomal
tersusun batu	G3037	grc:3037	fertility	1.0	2	eflomal
tertata rapi	G2885	grc:2885	fertility	1.0	4	eflomal;gloss
tertidur lelap	H8639	hbo:8639	fertility	1.0	2	eflomal
tertulis dalam	G1125	grc:1125	fertility	1.0	2	eflomal
terus menerus	H7925	hbo:7925	fertility	1.0	3	eflomal
terus mengetuk	G2925	grc:2925	fertility	1.0	3	gloss
terus terang	G3954	grc:3954	fertility	1.0	10	eflomal;gloss
teruslah meminta	G0154	grc:154	fertility	1.0	2	eflomal
teruslah mengetuk	G2925	grc:2925	fertility	1.0	2	eflomal
tetap percaya	G4102	grc:4102	fertility	1.0	2	eflomal
tetap setia	H8104	hbo:8104	fertility	1.0	2	eflomal
tetaplah berdoa	G4336	grc:4336	fertility	1.0	2	eflomal
tiang awan	H6051	hbo:6051	fertility	1.0	3	eflomal
tiang dewi asyera	H0842	hbo:0842	fertility	1.0	3	eflomal
tiang penyangga	H5982	hbo:5982	fertility	1.0	2	eflomal
tiang pintu	H4201	hbo:4201	fertility	1.0	4	eflomal
tiang tiang berhala	H4676	hbo:4676	fertility	1.0	2	eflomal
tiang tiang dewi asyera	H0842	hbo:0842	fertility	1.0	2	eflomal
tiang tiangnya	H5982	hbo:5982	fertility	1.0	8	eflomal;gloss
tiap orang	H0376	hbo:0376	fertility	1.0	2	eflomal
tiba datanglah	G3708	grc:3708	fertility	1.0	2	eflomal
tiba tampaklah	G3708	grc:3708	fertility	1.0	3	eflomal
tiba tiba datang	G2064	grc:2064	fertility	1.0	2	eflomal
tidak beragi	H4682	hbo:4682	fertility	1.0	5	eflomal
tidak bercacat	H8549	hbo:8549	fertility	1.0	34	eflomal;gloss
tidak bercela	H8549	hbo:8549	fertility	1.0	2	eflomal
tidak kelihatan	G0517	grc:517	fertility	1.0	2	gloss
tidak lagi najis	H2891	hbo:2891	fertility	1.0	5	eflomal
tidak mengakui	G0720	grc:720	fertility	1.0	2	eflomal
tidak nada menyindir	H2308	hbo:2308	fertility	1.0	2	eflomal
tidak najis lagi	H2891	hbo:2891	fertility	1.0	8	eflomal
tidak percaya	G0571	grc:571	fertility	1.0	3	eflomal
tidak satu pun	G3762	grc:3762	fertility	1.0	3	eflomal
tidak sengaja	H7684	hbo:7684	fertility	1.0	4	eflomal
tidak seorang pun	G3762	grc:3762	fertility	1.0	15	eflomal
tiga lamanya	G5140	grc:5140	fertility	1.0	2	eflomal
tiga pondok	G5140	grc:5140	fertility	1.0	3	eflomal
timah hitam	H5777	hbo:5777	fertility	1.0	4	eflomal;gloss
timbunan puing	H5856	hbo:5856	fertility	1.0	2	gloss
timbunan timbunan	H6194	hbo:6194	fertility	1.0	6	eflomal;gloss
timnat serah	H8556	hbo:8556a	fertility	1.0	4	eflomal;gloss
tindakanmu kurang ajar	H7264	hbo:7264	fertility	1.0	2	eflomal
tinggal di	H7931	hbo:7931	fertility	1.0	3	eflomal
tingginya langit	H8064	hbo:8064	fertility	1.0	3	eflomal
tingkat surga langit	G3772	grc:3772	fertility	1.0	2	eflomal
tingkat tingkat langit	H8064	hbo:8064	fertility	1.0	2	eflomal
tipu daya	H8649	hbo:8649	fertility	1.0	6	eflomal;gloss
tirai pemisah ruang mahakudus	H6532	hbo:6532	fertility	1.0	2	eflomal
tirai tirai	H7050	hbo:7050a	fertility	1.0	4	eflomal
tiruan ular	H5175	hbo:5175	fertility	1.0	2	eflomal
tirus membanggakan	H6865	hbo:6865	fertility	1.0	2	eflomal
tongkat kayu	H6086	hbo:6086	fertility	1.0	4	eflomal
tongkat pengusung	H0905	hbo:0905a	fertility	1.0	39	eflomal;gloss
tongkat pengusungnya	H0905	hbo:0905a	fertility	1.0	8	eflomal;gloss
tongkat tongkat pengusung	H0905	hbo:0905a	fertility	1.0	5	eflomal
tongkat tongkat pengusungnya	H0905	hbo:0905a	fertility	1.0	4	eflomal;gloss
tubuh kita	G4983	grc:4983	fertility	1.0	3	eflomal
tugu tugu berhala	H4676	hbo:4676	fertility	1.0	4	eflomal
tuhan mendatangkan	H3068	hbo:3068	fertility	1.0	2	eflomal
tuhan penguasa	H0136	hbo:0136	fertility	1.0	69	eflomal
tuhan penguasamu	H0136	hbo:0136	fertility	1.0	14	eflomal;gloss
tuhan sajalah	H3068	hbo:3068	fertility	1.0	2	eflomal
tuhan yesus	G2962	grc:2962	fertility	1.0	39	eflomal
tukang besi	H2796	hbo:2796	fertility	1.0	2	eflomal
tukang kayu	G5045	grc:5045	fertility	1.0	2	eflomal
tukang kayu tukang	H2796	hbo:2796	fertility	1.0	3	eflomal
tukang pahat	H2796	hbo:2796	fertility	1.0	2	eflomal
tukang tenun	H0707	hbo:0707	fertility	1.0	7	eflomal;gloss
tulang tulang	H6106	hbo:6106	fertility	1.0	14	eflomal
tulang tulangku	H6106	hbo:6106	fertility	1.0	7	eflomal;gloss
tulang tulangnya	H6106	hbo:6106	fertility	1.0	7	eflomal;gloss
tuliskanlah ini	G1125	grc:1125	fertility	1.0	3	eflomal
tumbuhan hijau	H6212	hbo:6212	fertility	1.0	4	eflomal
tumbuhan semak berduri	H2336	hbo:2336	fertility	1.0	2	eflomal
tumpahan darah	G0129	grc:129	fertility	1.0	2	eflomal
tunjukkanlah kasih	H2617	hbo:2617	fertility	1.0	2	eflomal
tuntunan roh	G4151	grc:4151	fertility	1.0	2	eflomal
turun ke	H3381	hbo:3381	fertility	1.0	14	eflomal
turun temurun	H1755,H5159	hbo:1755,hbo:5159	phrasal	1.0	62	eflomal;gloss
turun temurun selamanya	H1755	hbo:1755	fertility	1.0	2	eflomal
turunlah awan	G3507	grc:3507	fertility	1.0	2	eflomal
turut berduka	H5162	hbo:5162	fertility	1.0	2	eflomal
turut merasakan	G4834	grc:4834	fertility	1.0	4	eflomal;gloss
uang logam emas	G3414	grc:3414	fertility	1.0	2	eflomal
uang persembahan	H3701	hbo:3701	fertility	1.0	4	eflomal
ujung sayap	H3671	hbo:3671	fertility	1.0	2	eflomal
ujung utara wilayah	H1835	hbo:1835	fertility	1.0	4	eflomal
ukiran pohon palem	H8561	hbo:8561	fertility	1.0	3	eflomal
ukuran sama	H4060	hbo:4060	fertility	1.0	2	eflomal
ulang tahun	G1077	grc:1077	fertility	1.0	4	eflomal;gloss
umat allah	G0040	grc:40	fertility	1.0	11	eflomal
umum hormat	G0058	grc:58	fertility	1.0	2	eflomal
umur tahun	H8141	hbo:8141	fertility	1.0	3	eflomal
ungu kain	H0713	hbo:0713	fertility	1.0	4	eflomal
unta lubang	G2574	grc:2574	fertility	1.0	2	eflomal
unta unta	H1581	hbo:1581	fertility	1.0	29	eflomal;gloss
unta untamu	H1581	hbo:1581	fertility	1.0	6	eflomal;gloss
untuk melayani	G1247	grc:1247	fertility	1.0	2	eflomal
untuk mencari	G2212	grc:2212	fertility	1.0	3	eflomal
upacara kurban	H2077	hbo:2077	fertility	1.0	2	eflomal
upacara menyucikan	H6942	hbo:6942	fertility	1.0	2	eflomal
urim tumim	H0224	hbo:0224	fertility	1.0	3	eflomal
usah kuatir	G3309	grc:3309	fertility	1.0	2	eflomal
usah merepotkan	G4660	grc:4660	fertility	1.0	2	eflomal
usia tuanya	H7872	hbo:7872	fertility	1.0	4	eflomal;gloss
utama berbalik	H2015	hbo:2015	fertility	1.0	2	eflomal
wadah pembakaran dupa	H4289	hbo:4289	fertility	1.0	2	eflomal
wadi zered	H2218	hbo:2218	fertility	1.0	2	eflomal
waktu datang	G2064	grc:2064	fertility	1.0	2	eflomal
waktu siang	H3117	hbo:3117	fertility	1.0	2	eflomal
waktu tepat	H6256	hbo:6256	fertility	1.0	2	eflomal
warga kota	H5892	hbo:5892	fertility	1.0	3	eflomal
warga negara roma	G4514	grc:4514	fertility	1.0	5	eflomal
warga negara romawi	G4514	grc:4514	fertility	1.0	2	eflomal
warga yerusalem	H6726	hbo:6726	fertility	1.0	4	eflomal
warna biru	H8504	hbo:8504	fertility	1.0	6	eflomal;gloss
wewangian minyak zaitun	H8081	hbo:8081	fertility	1.0	2	eflomal
wewenang untuk	G1849	grc:1849	fertility	1.0	2	eflomal
wilayah babel	H0895	hbo:0895	fertility	1.0	3	eflomal
wilayah gilead	H1568	hbo:1568	fertility	1.0	5	eflomal
wilayah kerajaan	H4082	hbo:4082	fertility	1.0	2	eflomal
wilayah pegunungan	H2022	hbo:2022	fertility	1.0	2	eflomal
yaitu adik	H0251	hbo:0251	fertility	1.0	2	eflomal
yaitu cucu	H1121	hbo:1121	fertility	1.0	2	eflomal
yakub israel	H3478	hbo:3478	fertility	1.0	2	eflomal
yakub yakub	H3290	hbo:3290	fertility	1.0	2	eflomal
yang benar	G2570	grc:2570	fertility	1.0	2	eflomal
yang terbaik	G0018	grc:18	fertility	1.0	2	gloss
yawan bernama	H0473	hbo:0473	fertility	1.0	2	eflomal
yehuda yehuda	H3063	hbo:3063	fertility	1.0	2	eflomal
yeiel abdon	H5658	hbo:5658	fertility	1.0	2	eflomal
yesus bertanya	G3004	grc:3004	fertility	1.0	2	eflomal
yesus datang	G2064	grc:2064	fertility	1.0	4	eflomal
yesus katakan	G3004	grc:3004	fertility	1.0	2	eflomal
yesus kembali	G2064	grc:2064	fertility	1.0	2	eflomal
yesus meletakkan	G2007	grc:2007	fertility	1.0	2	eflomal
yesus melihat	G3708	grc:3708	fertility	1.0	3	eflomal
yesus mengatakan	G3004	grc:3004	fertility	1.0	3	eflomal
yesus menjawab	G3004	grc:3004	fertility	1.0	7	eflomal
yesus mulai	G0756	grc:756	fertility	1.0	5	eflomal
yesus penguasa	G2962	grc:2962	fertility	1.0	3	eflomal
yesus pergi	G2064	grc:2064	fertility	1.0	3	eflomal
yibar elisua	H2984	hbo:2984	fertility	1.0	2	eflomal
yitran keran	H3763	hbo:3763	fertility	1.0	2	eflomal
yoab yoab	H3097	hbo:3097	fertility	1.0	2	eflomal
yohanes ikut	G2491	grc:2491	fertility	1.0	2	eflomal
yohanes membaptis	G2491,G0907	grc:2491,grc:907	phrasal	1.0	8	eflomal;gloss
yohanes pembaptis	G2491,G0907	grc:2491,grc:907	phrasal	1.0	27	eflomal;gloss
yoram memberontak	H6586	hbo:6586	fertility	1.0	3	eflomal
yosafat ah	H3092	hbo:3092	fertility	1.0	2	eflomal
yosafat berbaju	H3092	hbo:3092	fertility	1.0	2	eflomal
yoyada menjabat	H3077	hbo:3077	fertility	1.0	3	eflomal
yunus pesan	G2495	grc:2495	fertility	1.0	2	eflomal
zaman sekarang	G1074	grc:1074	fertility	1.0	2	eflomal
zebul walikota	H2083	hbo:2083	fertility	1.0	2	eflomal
ziha hasufa tabaot	H6727	hbo:6727	fertility	1.0	2	eflomal
panglima semesta	H6635	hbo:6635	fertility	0.988	162	eflomal
lebih baik	H2896	hbo:2896	fertility	0.981	51	eflomal
raja mesir	H6547	hbo:6547	fertility	0.98	48	eflomal
para imam	H3548	hbo:3548	fertility	0.978	91	eflomal
musuh musuh	H0341,H6862	hbo:0341,hbo:6862a	phrasal	0.977	86	eflomal;gloss
berkata kepada	G3004	grc:3004	fertility	0.974	75	eflomal
bangsa amon	H5983	hbo:5983	fertility	0.972	35	eflomal
yang mahakuasa	H7706	hbo:7706	fertility	0.971	33	eflomal
marga marga	H4940	hbo:4940	fertility	0.97	33	eflomal
orang banyak	G3793	grc:3793	fertility	0.97	66	eflomal
saudara saudari	G0080	grc:80	fertility	0.97	96	eflomal
dunia ini	G2889	grc:2889	fertility	0.967	59	eflomal
saudara saudaranya	H0251	hbo:0251	fertility	0.965	58	eflomal;gloss
daerah perbukitan	H2022	hbo:2022	fertility	0.963	26	eflomal
kekal selama lamanya	H5769	hbo:5769	fertility	0.963	26	eflomal
bangsa moab	H4124	hbo:4124	fertility	0.96	25	eflomal
ajaran benar	G0225	grc:225	fertility	0.956	43	eflomal
kami murid murid	G3101	grc:3101	fertility	0.955	22	eflomal
saya melihat	G3708	grc:3708	fertility	0.955	21	eflomal
nenek moyangmu	H0001	hbo:0001	fertility	0.953	77	eflomal;gloss
menjadi raja	H4427	hbo:4427	fertility	0.952	20	eflomal
penagih pajak	G5057	grc:5057	fertility	0.952	37	eflomal;gloss
pohon anggur	H1612	hbo:1612	fertility	0.952	20	eflomal
saudara saudari seiman	G0080	grc:80	fertility	0.95	19	eflomal
berbaik hati	G5485	grc:5485	fertility	0.944	19	eflomal;gloss
rasul rasul	G0652	grc:652	fertility	0.944	17	eflomal
peti perjanjian	H0727	hbo:0727	fertility	0.942	65	eflomal
hamba hambamu	H5650	hbo:5650	fertility	0.941	35	eflomal;gloss
sungai efrat	H5104	hbo:5104	fertility	0.941	16	eflomal
hari raya	H2282	hbo:2282	fertility	0.938	27	eflomal;gloss
kiryat yearim	H7157	hbo:7157	fertility	0.938	30	eflomal;gloss
memakan daging	H0398	hbo:0398	fertility	0.938	16	eflomal
sungai yordan	H3383	hbo:3383	fertility	0.938	106	eflomal
kabar baik tentang	G2098	grc:2098	fertility	0.933	14	eflomal
orang bijak	H2450	hbo:2450	fertility	0.933	28	eflomal
melakukan apa	H6213	hbo:6213	fertility	0.932	43	eflomal
anak laki laki	H1121	hbo:1121	fertility	0.929	66	eflomal
kayu bakar	H6086	hbo:6086	fertility	0.929	13	eflomal
provinsi yudea	G2449	grc:2449	fertility	0.929	14	eflomal
suku lewi	H3881	hbo:3881	fertility	0.929	92	eflomal
suku manasye	H4519	hbo:4519	fertility	0.929	13	eflomal
warga kerajaan	G0932	grc:932	fertility	0.929	13	eflomal
gunung gunung	H2022	hbo:2022	fertility	0.924	49	eflomal
batu permata	H0068	hbo:0068	fertility	0.923	12	eflomal
kayu aras	H0730	hbo:0730	fertility	0.923	12	eflomal
memberikan kepada	G1325	grc:1325	fertility	0.923	13	eflomal
musim panen	H7105	hbo:7105	fertility	0.923	12	eflomal
sungai arnon	H0769	hbo:0769	fertility	0.923	13	eflomal
murid murid	G3101	grc:3101	fertility	0.919	35	eflomal
bangsa edom	H0123	hbo:0123	fertility	0.917	11	eflomal
lempengan batu	H3871	hbo:3871	fertility	0.917	12	eflomal
membangkitkan amarah	H3707	hbo:3707	fertility	0.917	11	eflomal
panjang sabar	H0750	hbo:0750	fertility	0.917	11	eflomal
rumah rumah pertemuan	G4864	grc:4864	fertility	0.917	11	eflomal
sidang mahkamah agama	G4892	grc:4892	fertility	0.917	11	eflomal
wangi wangian	H1314,H6875	hbo:1314,hbo:6875	phrasal	0.917	20	eflomal;gloss
tepung terbaik	H5560	hbo:5560	fertility	0.913	22	eflomal
anak perempuan	H1323	hbo:1323	fertility	0.911	41	eflomal
kambing domba	H6629	hbo:6629	fertility	0.909	10	eflomal
kerajaan kerajaan	H4467,H4428	hbo:4467,hbo:4428	phrasal	0.909	13	eflomal;gloss
para pembesar	H8269	hbo:8269	fertility	0.909	10	eflomal
sunyi sepi	H8077,H8047	hbo:8077,hbo:8047	phrasal	0.909	19	eflomal;gloss
pintu gerbang	H8179	hbo:8179	fertility	0.907	49	eflomal
membangun kembali	H1129,H1124	hbo:1129,hbo:1124	phrasal	0.903	34	eflomal;gloss
berkata aku	G3004	grc:3004	fertility	0.9	10	eflomal
desa desa sekitarnya	H1323	hbo:1323	fertility	0.9	9	eflomal
kerajaan yehuda	H3063	hbo:3063	fertility	0.9	9	eflomal
masa pemerintahan	H8141	hbo:8141	fertility	0.9	9	eflomal
mendapat malu	H0954	hbo:0954	fertility	0.9	10	eflomal
nabi yesaya	G2268	grc:2268	fertility	0.9	9	eflomal
rakyat yehuda	H3063	hbo:3063	fertility	0.9	9	eflomal
saling mengasihi	G0026	grc:26	fertility	0.9	9	eflomal
sapi jantan muda	H6499	hbo:6499	fertility	0.9	9	eflomal
saya tahu	G1492	grc:1492	fertility	0.9	10	eflomal
suku efraim	H0669	hbo:0669	fertility	0.9	9	eflomal
suku ruben	H7206	hbo:7206	fertility	0.9	9	eflomal
kota ai	H5857,H5892	hbo:5857,hbo:5892	phrasal	0.895	19	eflomal
anak kecil	G3813	grc:3813	fertility	0.889	8	eflomal
janji allah	G1860	grc:1860	fertility	0.889	8	eflomal
kebun kebun anggur	H3754	hbo:3754	fertility	0.889	8	eflomal
medan perang	H4421	hbo:4421	fertility	0.889	8	eflomal
melanjutkan perjalanan	H5265,H1980	hbo:5265,hbo:1980	phrasal	0.889	17	eflomal;gloss
menyeberangi sungai	H5674	hbo:5674	fertility	0.889	8	eflomal
tanah warisan	H5159	hbo:5159	fertility	0.884	38	eflomal
tidak ada	G3762	grc:3762	fertility	0.882	15	eflomal
minyak zaitun	H8081	hbo:8081	fertility	0.878	66	eflomal
kota kota	H5892	hbo:5892	fertility	0.876	143	eflomal
ahli taurat	G3544,G1122	grc:3544,grc:1122	phrasal	0.875	50	eflomal;gloss
anjing anjing	H3611	hbo:3611	fertility	0.875	7	eflomal
banyak orang	G3793	grc:3793	fertility	0.875	14	eflomal
berita keselamatan	G3056	grc:3056	fertility	0.875	7	eflomal
dikuasai roh	G4151	grc:4151	fertility	0.875	8	eflomal
gerbang gerbang	H8179	hbo:8179	fertility	0.875	7	eflomal
jawab elisa	H0559	hbo:0559	fertility	0.875	8	eflomal
kota rama	H7414	hbo:7414	fertility	0.875	7	eflomal
menghasilkan buah	G2590	grc:2590	fertility	0.875	7	eflomal
merasa malu	H0954	hbo:0954	fertility	0.875	7	eflomal
musuh musuhku	H0341,H6403,H6862	hbo:0341,hbo:6403,hbo:6862a	phrasal	0.875	23	eflomal;gloss
panglima pasukan	H6635	hbo:6635	fertility	0.875	8	eflomal
pohon zaitun	H2132	hbo:2132	fertility	0.875	7	eflomal
rumah rumah	H1004	hbo:1004	fertility	0.875	35	eflomal
seorang yahudi	G2453	grc:2453	fertility	0.875	7	gloss
yang bijak	H2450	hbo:2450	fertility	0.875	7	eflomal
wabah penyakit	H1698,H4046	hbo:1698,hbo:4046	phrasal	0.872	38	eflomal
domba jantan	H0352	hbo:0352	fertility	0.87	42	eflomal
setan setan	G1140	grc:1140	fertility	0.87	21	eflomal
ahli ahli taurat	G1122,G3544	grc:1122,grc:3544	phrasal	0.867	15	eflomal
